Angry,Arousing,Bizarre,Calming,Carefree,Cheerful,Emotional,Exciting,Happy,Laid-back,Light,Loving,Pleasant,Positive,Powerful,Sad,Tender,Touching,galiboo_id,spotify_id
0.0036685813684016466,0.03917250782251358,0.02277737483382225,0.05505235865712166,0.02215697057545185,0.014857307076454163,0.057773150503635406,0.018790174275636673,0.02097722515463829,0.05616261437535286,0.020733151584863663,0.01494742464274168,0.053846947848796844,0.010394700802862644,0.04250388965010643,0.008568918332457542,0.025205116719007492,0.006674617528915405,5a3fcffdd836490c1870d95a,2LFckOYhr4hG0PtLqHYWkz
0.0004581701068673283,0.007289948873221874,0.015695247799158096,0.10910292714834213,0.013088993728160858,0.006234606262296438,0.050620220601558685,0.004434657283127308,0.006082835607230663,0.08637851476669312,0.012736382894217968,0.05569758266210556,0.06624502688646317,0.011944504454731941,0.012327244505286217,0.026067351922392845,0.07321466505527496,0.03204479068517685,5a41a14d8cc3d0d2d424bab3,3DVo02zCQ7iZKujFgRLMXL
0.00020794237207155675,0.00672265887260437,0.003042158903554082,0.07233774662017822,0.016801927238702774,0.006017145235091448,0.06486694514751434,0.002821356523782015,0.010699758306145668,0.06804002076387405,0.015655487775802612,0.05114329978823662,0.06711513549089432,0.01978839375078678,0.012340368703007698,0.011268774047493935,0.07031598687171936,0.04469350725412369,5a3fb549d836490c186f8e48,5LS9IzpE6W6Aw25KverdM9
0.0019280733540654182,0.03064594604074955,0.021927189081907272,0.05709328502416611,0.0193060040473938,0.011256243102252483,0.05463586375117302,0.016021031886339188,0.013569140806794167,0.061649151146411896,0.0137703288346529,0.020352892577648163,0.05101320892572403,0.010791891254484653,0.03680264949798584,0.007864163257181644,0.028652220964431763,0.010855384171009064,5a3fb483d836490c186f84f3,4hxDvVq5t8ebPYPdBl1F9f
0.0032671336084604263,0.03520461171865463,0.020765891298651695,0.0568014457821846,0.02280799113214016,0.013271564617753029,0.06244983524084091,0.01721416600048542,0.020415199920535088,0.05755143240094185,0.023204298689961433,0.01575326919555664,0.05786239355802536,0.010661283507943153,0.039706211537122726,0.008117763325572014,0.02763240970671177,0.007243440952152014,5a41ad0c8cc3d0d2d426663f,4kHtgiRnpmFIV5Tm4BIs8l
0.005157423205673695,0.04483466595411301,0.03248044103384018,0.04370347410440445,0.022834166884422302,0.02409566380083561,0.04608028382062912,0.0299814585596323,0.025465622544288635,0.039953719824552536,0.024910015985369682,0.012994417920708656,0.04837052524089813,0.015120357275009155,0.044677767902612686,0.007911222986876965,0.01815394125878811,0.005610768683254719,5a3feb0bd836490c18721518,50q5QrJfzlaydAqQya6zWB
0.006758805364370346,0.060240428894758224,0.013260151259601116,0.01520811952650547,0.031524039804935455,0.040902964770793915,0.04448286443948746,0.04569845646619797,0.045150917023420334,0.016535919159650803,0.03480970114469528,0.007912226021289825,0.04277442768216133,0.027719801291823387,0.053547315299510956,0.0029968535527586937,0.00931218545883894,0.0033100885339081287,5a4199928cc3d0d2d4245f51,0MeLMJJcouYXCymQSHPn8g
0.0001851391716627404,0.0036515160463750362,0.0038910110015422106,0.09818460792303085,0.015092986635863781,0.004160553216934204,0.059464000165462494,0.0019224146381020546,0.00551829906180501,0.08386635035276413,0.011928773485124111,0.07439452409744263,0.07168495655059814,0.014884322881698608,0.008183757774531841,0.017804469913244247,0.09759636223316193,0.05639239400625229,5a4192318cc3d0d2d423ff5a,3tMLo1k3iUo82coMLWXzxq
0.0020767415408045053,0.038868248462677,0.008982891216874123,0.038994498550891876,0.024064259603619576,0.018282296136021614,0.060206688940525055,0.017942795529961586,0.023099614307284355,0.042657189071178436,0.021936822682619095,0.01927180588245392,0.05487712100148201,0.01608198508620262,0.04156811535358429,0.006079842336475849,0.025712469592690468,0.009389746934175491,5a41abd68cc3d0d2d425e8ef,1IueXOQyABrMOprrzwQJWN
0.0005064924480393529,0.012679669074714184,0.0075542195700109005,0.0810355469584465,0.019049664959311485,0.008075776509940624,0.06611127406358719,0.005546092987060547,0.012972530908882618,0.07531042397022247,0.020137934014201164,0.03809297829866409,0.06638966500759125,0.015304723754525185,0.020065266638994217,0.013302894309163094,0.05787169933319092,0.024718567728996277,5a3fb13dd836490c186f5d00,1rKrEdI6GKirxWHxIUPYms
0.002018366474658251,0.024761702865362167,0.03302649408578873,0.07578633725643158,0.016761019825935364,0.013584243133664131,0.043716736137866974,0.015577663667500019,0.012936728075146675,0.06162527948617935,0.016584664583206177,0.022595534101128578,0.05323883891105652,0.010240226052701473,0.028896506875753403,0.013170996680855751,0.03310050815343857,0.010324160568416119,5a4193c28cc3d0d2d42412ca,4Y2OXwc53GsYa1MT3R17bR
0.0027072536759078503,0.03605717793107033,0.018160121515393257,0.0588872954249382,0.022203806787729263,0.015834404155611992,0.0566849410533905,0.01762344129383564,0.01954013854265213,0.05521736666560173,0.02040628157556057,0.019328849390149117,0.05291193723678589,0.012301715090870857,0.03995100408792496,0.009304748848080635,0.02896585501730442,0.008784654550254345,5a419f4c8cc3d0d2d424a413,1dUltK2m4kMuls9CbgwPra
0.0020316247828304768,0.03199177235364914,0.0231037475168705,0.07047177851200104,0.020758386701345444,0.013422111980617046,0.05161646008491516,0.0151958167552948,0.015577906742691994,0.0634479969739914,0.017839480191469193,0.020241782069206238,0.05294489115476608,0.01050584577023983,0.03629491478204727,0.008807854726910591,0.032260335981845856,0.009688294492661953,5a41990a8cc3d0d2d424588d,5WoWlP0ihSFIxnppxjwSgE
0.003704607021063566,0.03846428170800209,0.02246934175491333,0.0479784831404686,0.021996885538101196,0.018626850098371506,0.05489596724510193,0.02249990403652191,0.021519266068935394,0.04706893488764763,0.02234013006091118,0.01678343676030636,0.049905553460121155,0.013624127022922039,0.04087842255830765,0.008570751175284386,0.0241932924836874,0.008041615597903728,5a4197e08cc3d0d2d424497c,1XqT7nMi7H4WDGdzurdh0r
0.0020122299902141094,0.02939715050160885,0.025674238801002502,0.06502561271190643,0.0183030366897583,0.014575372450053692,0.04826609045267105,0.018680492416024208,0.014805188402533531,0.05115519091486931,0.01678580604493618,0.020813629031181335,0.04943687468767166,0.012713099829852581,0.033617738634347916,0.009601529687643051,0.02886953577399254,0.00944193359464407,5a3fb1e8d836490c186f64ff,5EPMINvnhwbdrpsDdQsPz9
0.000982264755293727,0.01553250290453434,0.021059000864624977,0.08773393929004669,0.017580773681402206,0.009270187467336655,0.05714595317840576,0.008885862305760384,0.011081674136221409,0.07397289574146271,0.016263645142316818,0.035394079983234406,0.06527205556631088,0.012685085646808147,0.022088591009378433,0.014100042171776295,0.04951387643814087,0.018941711634397507,5a419ff08cc3d0d2d424aaff,1zb5zmIuX2lTbzcn7YeQlg
0.0020811932627111673,0.030118703842163086,0.019909068942070007,0.07207515090703964,0.016042346134781837,0.011255639605224133,0.053545646369457245,0.013868695124983788,0.012631654739379883,0.07087396830320358,0.015010510571300983,0.02490127831697464,0.05053040385246277,0.009537727572023869,0.03462463617324829,0.01251443475484848,0.038132574409246445,0.013019007630646229,5a41a8278cc3d0d2d4250bf9,0eEcbHGsAvOTCZzF5pg8GD
0.002530911471694708,0.037197813391685486,0.03143411502242088,0.056668348610401154,0.017727328464388847,0.016806678846478462,0.04045429825782776,0.023346971720457077,0.01573282852768898,0.04755634069442749,0.017152536660432816,0.015103856101632118,0.04478531330823898,0.011070946231484413,0.038664400577545166,0.007068518549203873,0.02040999010205269,0.006490369327366352,5a4196a08cc3d0d2d42439ab,5aAGDGHMxeND8iwylX046x
0.0018274153117090464,0.033117733895778656,0.02117784693837166,0.054959654808044434,0.018825968727469444,0.013127085752785206,0.05165042355656624,0.01741849072277546,0.0139327272772789,0.05359598249197006,0.015294482931494713,0.021841755136847496,0.045848555862903595,0.012342097237706184,0.036623451858758926,0.007199460174888372,0.028745174407958984,0.011538179591298103,5a3faf6ad836490c186f4329,5b0XQwyoJBFd3MwL2YxEPO
0.0024214719887822866,0.03404906019568443,0.028731653466820717,0.05948149040341377,0.017775017768144608,0.015593530610203743,0.04356209188699722,0.020431295037269592,0.014342645183205605,0.05319597199559212,0.01719224639236927,0.01904739812016487,0.04481569305062294,0.010858630761504173,0.03645762801170349,0.00924593210220337,0.02655765973031521,0.009585810825228691,5a41b67c8cc3d0d2d429cacf,1sjw4xq2pAWy5Vdgba5QAt
0.00048282634816132486,0.008761921897530556,0.012074695900082588,0.1043248400092125,0.014048360288143158,0.006368693895637989,0.056274592876434326,0.004697298165410757,0.007269871421158314,0.0894288718700409,0.014915531501173973,0.05210219696164131,0.06811809539794922,0.012485203333199024,0.014519818127155304,0.022992942482233047,0.07211177051067352,0.031067397445440292,5a4190fb8cc3d0d2d423f048,2fg5h5pzleqI4RjFopWroj
0.002258400432765484,0.035649750381708145,0.025734350085258484,0.059881746768951416,0.018037227913737297,0.01655218005180359,0.04584522172808647,0.01942220889031887,0.015494461171329021,0.04946945607662201,0.017647212371230125,0.020619109272956848,0.04624275490641594,0.012012948282063007,0.03722132369875908,0.008730312809348106,0.02695338800549507,0.00961229670792818,5a41b7bb8cc3d0d2d42a400f,1KTiZJD9cYb1DjPLI7Vkji
0.0028435487765818834,0.028265003114938736,0.03845434635877609,0.07238674908876419,0.016803989186882973,0.015425710007548332,0.04165143519639969,0.0173935629427433,0.014253625646233559,0.06556551158428192,0.017579209059476852,0.01958310417830944,0.05632932856678963,0.00931592658162117,0.031394898891448975,0.013670180924236774,0.029801223427057266,0.008293386548757553,5a4193388cc3d0d2d4240bed,6PAt558ZEZl0DmdXlnjMgD
0.00020328366372268647,0.003988604061305523,0.003752953140065074,0.09821594506502151,0.015695538371801376,0.004365257918834686,0.06275682151317596,0.0020478551741689444,0.0063768713735044,0.0859789103269577,0.012491637840867043,0.0642629861831665,0.07350815832614899,0.015315456315875053,0.008864866569638252,0.0165393203496933,0.09203973412513733,0.05080804228782654,5a41bf148cc3d0d2d42ab3f1,0URaosJFbrERLlqhZsd0h4
0.0006437121774069965,0.007874583825469017,0.011968201026320457,0.10106377303600311,0.01396145485341549,0.0068421391770243645,0.05540717393159866,0.005010655149817467,0.007218857295811176,0.0886937752366066,0.013852442614734173,0.06042805314064026,0.07013599574565887,0.014166755601763725,0.01294645108282566,0.022115591913461685,0.07329723984003067,0.03195764869451523,5a3fb9d7d836490c186fc339,6r54QO0889i9vqaeuruUSn
0.00017350658890791237,0.00406999234110117,0.003345706034451723,0.09148730337619781,0.016373535618185997,0.004652875475585461,0.06500618904829025,0.0020271060056984425,0.007045499049127102,0.08125666528940201,0.012492074631154537,0.06607417017221451,0.07303424179553986,0.0163922980427742,0.009383957833051682,0.01517369132488966,0.08568451553583145,0.051526427268981934,5a4197228cc3d0d2d4244029,6JhUHne9H09NdkTI5E9GSt
0.00022074804292060435,0.004354651086032391,0.004026592709124088,0.09840549528598785,0.015428978018462658,0.004282014444470406,0.06369847059249878,0.0021395885851234198,0.0064232079312205315,0.08595868945121765,0.012700202874839306,0.06110932677984238,0.07299582660198212,0.014023791067302227,0.009368193335831165,0.016642171889543533,0.09167587757110596,0.04808006435632706,5a41a0e18cc3d0d2d424b5de,3MHaV05u0io8fQbZ2XPtlC
0.0010389434173703194,0.01354313176125288,0.01571480557322502,0.09024183452129364,0.013525927439332008,0.00933781173080206,0.04847939684987068,0.008207698352634907,0.007486925460398197,0.07416673004627228,0.013948468491435051,0.04947594925761223,0.062091290950775146,0.01253768801689148,0.016766609624028206,0.02210579439997673,0.06388311088085175,0.03153809532523155,5a418ff78cc3d0d2d423e2d7,7xwbnGpTJA94MgILLAeThK
0.00323021924123168,0.04292908310890198,0.027344048023223877,0.050859976559877396,0.017745207995176315,0.02009647525846958,0.03804060071706772,0.026349082589149475,0.017944930121302605,0.04442727193236351,0.01899828016757965,0.014990014024078846,0.041047241538763046,0.011850087903439999,0.041855234652757645,0.007511031813919544,0.019388211891055107,0.00638339389115572,5a41a3d88cc3d0d2d424dd82,5beNQx8Rsr5StjfjIhwS4o
0.0032906525302678347,0.03583122044801712,0.03137204796075821,0.05347751826047897,0.016387134790420532,0.01904546096920967,0.037897251546382904,0.024816690012812614,0.01640101708471775,0.044877756386995316,0.01853387989103794,0.016074221581220627,0.042155154049396515,0.012334342114627361,0.03546866029500961,0.010004361160099506,0.021353382617235184,0.006929919123649597,5a3fc114d836490c18702583,356c8AN5YWKvz86B4Sb1yf
0.00045107229379937053,0.018880626186728477,0.003066694363951683,0.04729694128036499,0.024944018572568893,0.012016835622489452,0.06975066661834717,0.007042920682579279,0.02107737772166729,0.05219510197639465,0.025757770985364914,0.02737719938158989,0.06383908540010452,0.021579358726739883,0.026051795110106468,0.00521356426179409,0.04181130975484848,0.018252713605761528,5a3fb424d836490c186f804f,6aZyMrc4doVtZyKNilOmwu
0.0004379673337098211,0.010309616103768349,0.005616243928670883,0.07433147728443146,0.018877387046813965,0.007757611572742462,0.06301049143075943,0.005208003334701061,0.010525524616241455,0.06806696951389313,0.015602095052599907,0.04981406405568123,0.06529763340950012,0.01799566112458706,0.016735268756747246,0.012434674426913261,0.06739161163568497,0.03591256961226463,5a41ab158cc3d0d2d4259e51,7dsugSamBB7enWE2IrlbFg
0.0043788934126496315,0.03525109961628914,0.031771060079336166,0.050221942365169525,0.019458774477243423,0.021728402003645897,0.04506807029247284,0.02700302004814148,0.020421141758561134,0.041281841695308685,0.02293761633336544,0.016978245228528976,0.04766344279050827,0.015360983088612556,0.03615890443325043,0.010403023101389408,0.02433251217007637,0.00845510233193636,5a3fb3f8d836490c186f7e1c,6xlw9V9noTEe067ylMvZDe
0.0012444477761164308,0.017064323648810387,0.012339831329882145,0.08028817176818848,0.01743028126657009,0.01094512827694416,0.05832061916589737,0.009925737977027893,0.013162230141460896,0.06898845732212067,0.01900588907301426,0.03548546880483627,0.06506764143705368,0.01442605722695589,0.022345662117004395,0.015371911227703094,0.052763067185878754,0.020233208313584328,5a4192278cc3d0d2d423fece,5JZXYantGqgguYFt5pw1uH
0.0004636253579519689,0.005816590040922165,0.0055163842625916,0.08631295710802078,0.016090121120214462,0.00588742271065712,0.06194186210632324,0.003494369564577937,0.0076647913083434105,0.07691465318202972,0.012696201913058758,0.0676589161157608,0.07296159863471985,0.01730491779744625,0.010791869834065437,0.015940606594085693,0.0793384462594986,0.05133866146206856,5a3fe88ad836490c1871f085,1OlzK1kHcdTcduXcdXHYXn
0.0015932426322251558,0.018191514536738396,0.02452297881245613,0.0831177681684494,0.012429236434400082,0.012227599509060383,0.04139591008424759,0.011815772391855717,0.009859396144747734,0.0680265873670578,0.014417687430977821,0.0337604284286499,0.05529426410794258,0.011303707957267761,0.020986506715416908,0.024101750925183296,0.04300212115049362,0.017350757494568825,5a41bc418cc3d0d2d42a9b21,3FfvYsEGaIb52QPXhg4DcH
0.0005318429321050644,0.008052886463701725,0.00596542889252305,0.08187975734472275,0.01522086001932621,0.006405259482562542,0.06305505335330963,0.004205810837447643,0.010815952904522419,0.07631078362464905,0.015430179424583912,0.04511742293834686,0.0678303986787796,0.01832665503025055,0.013577346689999104,0.014011199586093426,0.0682264193892479,0.0407588817179203,5a41923e8cc3d0d2d423fff3,2wOqMjp9TyABvtHdOSOTUS
0.00023393021547235548,0.004853544291108847,0.0051957471296191216,0.10311473906040192,0.014898243360221386,0.0047812024131417274,0.06060302257537842,0.0025142147205770016,0.006261213216930628,0.09214355796575546,0.01334874052554369,0.06404043734073639,0.073237344622612,0.014485141262412071,0.010039118118584156,0.019272400066256523,0.08772628009319305,0.043419163674116135,5a3fcc23d836490c1870b5a1,7wOA9cCGnWVftFgDYHlJ3d
0.0012906683841720223,0.016166893765330315,0.021829064935445786,0.07386274635791779,0.012106205336749554,0.012160738930106163,0.03820507973432541,0.01141730509698391,0.009805417619645596,0.057364486157894135,0.013849584385752678,0.034254442900419235,0.04901697114109993,0.0142009062692523,0.018998729065060616,0.02051154151558876,0.03994347155094147,0.02097250334918499,5a3fecced836490c187227ea,5yzE49FicYiSxN61oaxkNn
0.00024027307517826557,0.00468960078433156,0.0039482275024056435,0.08312111347913742,0.017126265913248062,0.005395328626036644,0.0632038339972496,0.0026021834928542376,0.007178746163845062,0.07438497245311737,0.011958631686866283,0.06909453868865967,0.07278522849082947,0.019912857562303543,0.009734087623655796,0.014899099245667458,0.08413118869066238,0.054342903196811676,5a4195e38cc3d0d2d4243019,7u5A0iJezviwan3g2BNQf8
0.001107449526898563,0.012916053645312786,0.020784521475434303,0.09192105382680893,0.012346922419965267,0.010207509621977806,0.043282728642225266,0.008611418306827545,0.008618281222879887,0.07499510794878006,0.013998722657561302,0.04288798198103905,0.059135545045137405,0.01267758198082447,0.016732901334762573,0.02646726928651333,0.05137123540043831,0.02225273661315441,5a3fb209d836490c186f6656,0mNtsUTeDK3Tnewy9tuD2b
0.0024961603339761496,0.029370656237006187,0.030212756246328354,0.06880434602499008,0.0185843612998724,0.015932712703943253,0.04800373688340187,0.017817821353673935,0.01597251370549202,0.057746268808841705,0.019283507019281387,0.02013985440135002,0.051026277244091034,0.011706622317433357,0.03356579691171646,0.012020985595881939,0.02886427566409111,0.00848865695297718,5a41a4ca8cc3d0d2d424e6d9,480xKab3lUPhBBnCzlzqIu
0.0027677721809595823,0.02906309999525547,0.03702644631266594,0.07237610220909119,0.01811567321419716,0.015195963904261589,0.04407422989606857,0.017784543335437775,0.015314532443881035,0.06280900537967682,0.018152033910155296,0.01846512407064438,0.054250963032245636,0.009755776263773441,0.03322210535407066,0.011948822066187859,0.028932621702551842,0.0077512324787676334,5a4198d98cc3d0d2d42455ec,2LSJrlndCuTpdEluvYHc2E
0.002045284491032362,0.036490485072135925,0.010673207230865955,0.04446307569742203,0.02442926913499832,0.01666772924363613,0.060013312846422195,0.016550302505493164,0.02317734807729721,0.04771125316619873,0.02291848324239254,0.017957355827093124,0.05700216814875603,0.0149796511977911,0.03990955278277397,0.006568546406924725,0.027813861146569252,0.008918220177292824,5a41ad468cc3d0d2d4267e3b,7jzR5qj8vFnSu5JHaXgFEr
0.00444671930745244,0.05954898148775101,0.026449311524629593,0.022418376058340073,0.018057039007544518,0.021712858229875565,0.03664641082286835,0.0400739423930645,0.019329525530338287,0.024467121809720993,0.019531581550836563,0.007101236376911402,0.029012098908424377,0.011122445575892925,0.054930560290813446,0.002447648672387004,0.007233316544443369,0.003235351759940386,5a41afc88cc3d0d2d42766b6,6s1pCNXcbdtQJlsnM1hRIA
0.00016578781651332974,0.00360073521733284,0.0028018602170050144,0.08956717699766159,0.01613430865108967,0.0041349963285028934,0.06506095081567764,0.001761455088853836,0.0066306814551353455,0.0763327106833458,0.011816808022558689,0.06402607262134552,0.072207011282444,0.01549339760094881,0.008125822991132736,0.013897404074668884,0.09273013472557068,0.05729656293988228,5a3fcbb7d836490c1870b17c,5eAWCfyUhZtHHtBdNk56l1
0.012851802632212639,0.06957124173641205,0.02625778317451477,0.009291338734328747,0.016190219670534134,0.020948344841599464,0.0354757197201252,0.05448753386735916,0.02313649095594883,0.013026954606175423,0.016976339742541313,0.0037045523058623075,0.017500203102827072,0.009823146276175976,0.06621579825878143,0.0015007469337433577,0.003178489161655307,0.001967349322512746,5a3fbd02d836490c186feffa,3yMtbN4jtLkilLiilLT7h0
0.013123646378517151,0.06371579319238663,0.018318217247724533,0.005834774114191532,0.015222562476992607,0.024222057312726974,0.0355367437005043,0.06254614889621735,0.023943079635500908,0.007817581295967102,0.018053892999887466,0.0037956428714096546,0.01646888628602028,0.015008251182734966,0.06288433820009232,0.0012898066779598594,0.003784678177908063,0.002365496475249529,5a3fbaedd836490c186fd207,5wFXmYsg3KFJ8BDsQudJ4f
0.00021901275613345206,0.004683524835854769,0.0035277134738862514,0.08413626253604889,0.015952620655298233,0.0048270137049257755,0.061201028525829315,0.002282676985487342,0.007309167645871639,0.07455956935882568,0.01279357634484768,0.0645577609539032,0.06716856360435486,0.017116021364927292,0.009711092337965965,0.01545270998030901,0.08464747667312622,0.053747136145830154,5a4198218cc3d0d2d4244cb2,6ktrGdxDCj0pHkoTQ9bzSG
0.0032121147960424423,0.05552868917584419,0.023327557370066643,0.028758594766259193,0.02007216215133667,0.02391994558274746,0.0402376651763916,0.034094780683517456,0.021914731711149216,0.029969116672873497,0.021177755668759346,0.0110316202044487,0.038327693939208984,0.01380165945738554,0.05011015385389328,0.003380595240741968,0.01091354712843895,0.004774100612848997,5a3feb31d836490c187216dd,6wH6iStAh4KIaWfuhf0NYM
0.0011518526589497924,0.02290397509932518,0.011784186586737633,0.060852330178022385,0.023867236450314522,0.012011464685201645,0.05750931054353714,0.010718455538153648,0.015740230679512024,0.059160612523555756,0.016190823167562485,0.02700127102434635,0.06012849137187004,0.01453294325619936,0.028502529487013817,0.008405482396483421,0.042517952620983124,0.0185902900993824,5a3fbd2bd836490c186ff1e4,28j8lBWDdDSHSSt5oPlsX2
0.0004389201640151441,0.0074771917425096035,0.007203409913927317,0.08619657903909683,0.017369989305734634,0.005897065158933401,0.06496495753526688,0.00364402262493968,0.009719481691718102,0.08511300384998322,0.013631714507937431,0.04713496193289757,0.0750449001789093,0.01435901690274477,0.013609610497951508,0.01434989832341671,0.07025401294231415,0.03729473054409027,5a3fb68fd836490c186f9bec,0kbYTNQb4Pb1rPbbaF0pT4
