anger,happiness,sadness,neutral,surprise,spotify_id,galiboo_id
0.05463586375117302,0.03064594604074955,0.007864163257181644,0.0616491511464119,0.03680264949798584,4hxDvVq5t8ebPYPdBl1F9f,5a3fb483d836490c186f84f3
0.06244983524084091,0.03520461171865463,0.008117763325572014,0.05786239355802536,0.039706211537122726,4kHtgiRnpmFIV5Tm4BIs8l,5a41ad0c8cc3d0d2d426663f
0.04608028382062912,0.044834665954113014,0.007911222986876966,0.04837052524089813,0.044677767902612686,50q5QrJfzlaydAqQya6zWB,5a3feb0bd836490c18721518
0.044482864439487464,0.060240428894758224,0.0029968535527586933,0.04277442768216133,0.05354731529951096,0MeLMJJcouYXCymQSHPn8g,5a4199928cc3d0d2d4245f51
0.0594640001654625,0.07439452409744263,0.017804469913244247,0.09818460792303084,0.008183757774531841,3tMLo1k3iUo82coMLWXzxq,5a4192318cc3d0d2d423ff5a
0.06020668894052505,0.038868248462677,0.006079842336475849,0.05487712100148201,0.04156811535358429,1IueXOQyABrMOprrzwQJWN,5a41abd68cc3d0d2d425e8ef
0.06611127406358719,0.038092978298664086,0.013302894309163094,0.0810355469584465,0.020065266638994217,1rKrEdI6GKirxWHxIUPYms,5a3fb13dd836490c186f5d00
0.043716736137866974,0.024761702865362167,0.013170996680855751,0.07578633725643158,0.028896506875753406,4Y2OXwc53GsYa1MT3R17bR,5a4193c28cc3d0d2d42412ca
0.0566849410533905,0.036057177931070335,0.009304748848080635,0.0588872954249382,0.039951004087924964,1dUltK2m4kMuls9CbgwPra,5a419f4c8cc3d0d2d424a413
0.05161646008491516,0.03199177235364914,0.008807854726910591,0.07047177851200104,0.03629491478204727,5WoWlP0ihSFIxnppxjwSgE,5a41990a8cc3d0d2d424588d
0.05489596724510193,0.03846428170800209,0.008570751175284386,0.04990555346012116,0.04087842255830765,1XqT7nMi7H4WDGdzurdh0r,5a4197e08cc3d0d2d424497c
0.04826609045267105,0.02939715050160885,0.009601529687643051,0.06502561271190642,0.033617738634347916,5EPMINvnhwbdrpsDdQsPz9,5a3fb1e8d836490c186f64ff
0.05714595317840576,0.035394079983234406,0.014100042171776296,0.08773393929004669,0.022088591009378437,1zb5zmIuX2lTbzcn7YeQlg,5a419ff08cc3d0d2d424aaff
0.05354564636945725,0.030118703842163086,0.01251443475484848,0.07207515090703964,0.034624636173248284,0eEcbHGsAvOTCZzF5pg8GD,5a41a8278cc3d0d2d4250bf9
0.040454298257827766,0.037197813391685486,0.0070685185492038735,0.05666834861040115,0.038664400577545166,5aAGDGHMxeND8iwylX046x,5a4196a08cc3d0d2d42439ab
0.05165042355656624,0.033117733895778656,0.0071994601748883716,0.054959654808044434,0.036623451858758926,5b0XQwyoJBFd3MwL2YxEPO,5a3faf6ad836490c186f4329
0.043562091886997216,0.03404906019568443,0.009245932102203371,0.05948149040341377,0.036457628011703484,1sjw4xq2pAWy5Vdgba5QAt,5a41b67c8cc3d0d2d429cacf
0.056274592876434326,0.05210219696164131,0.022992942482233047,0.1043248400092125,0.014519818127155304,2fg5h5pzleqI4RjFopWroj,5a4190fb8cc3d0d2d423f048
0.04584522172808647,0.035649750381708145,0.008730312809348106,0.05988174676895141,0.03722132369875908,1KTiZJD9cYb1DjPLI7Vkji,5a41b7bb8cc3d0d2d42a400f
0.04165143519639969,0.028265003114938736,0.013670180924236773,0.07238674908876419,0.031394898891448975,6PAt558ZEZl0DmdXlnjMgD,5a4193388cc3d0d2d4240bed
0.06275682151317596,0.0642629861831665,0.0165393203496933,0.09821594506502153,0.008864866569638252,0URaosJFbrERLlqhZsd0h4,5a41bf148cc3d0d2d42ab3f1
0.05540717393159866,0.060428053140640266,0.022115591913461685,0.10106377303600313,0.012946451082825659,6r54QO0889i9vqaeuruUSn,5a3fb9d7d836490c186fc339
0.06500618904829025,0.06607417017221451,0.01517369132488966,0.0914873033761978,0.009383957833051682,6JhUHne9H09NdkTI5E9GSt,5a4197228cc3d0d2d4244029
0.06369847059249878,0.06110932677984238,0.01664217188954353,0.09840549528598784,0.009368193335831164,3MHaV05u0io8fQbZ2XPtlC,5a41a0e18cc3d0d2d424b5de
0.04847939684987068,0.04947594925761223,0.02210579439997673,0.09024183452129364,0.016766609624028206,7xwbnGpTJA94MgILLAeThK,5a418ff78cc3d0d2d423e2d7
0.03804060071706772,0.042929083108901984,0.007511031813919543,0.0508599765598774,0.04185523465275765,5beNQx8Rsr5StjfjIhwS4o,5a41a3d88cc3d0d2d424dd82
0.0378972515463829,0.03583122044801712,0.010004361160099506,0.053477518260478966,0.03546866029500961,356c8AN5YWKvz86B4Sb1yf,5a3fc114d836490c18702583
0.06975066661834718,0.02737719938158989,0.00521356426179409,0.06383908540010452,0.026051795110106468,6aZyMrc4doVtZyKNilOmwu,5a3fb424d836490c186f804f
0.06301049143075943,0.04981406405568123,0.01243467442691326,0.07433147728443146,0.016735268756747246,7dsugSamBB7enWE2IrlbFg,5a41ab158cc3d0d2d4259e51
0.04506807029247284,0.03525109961628914,0.010403023101389408,0.050221942365169525,0.036158904433250434,6xlw9V9noTEe067ylMvZDe,5a3fb3f8d836490c186f7e1c
0.058320619165897376,0.035485468804836266,0.015371911227703094,0.08028817176818848,0.022345662117004398,5JZXYantGqgguYFt5pw1uH,5a4192278cc3d0d2d423fece
0.061941862106323235,0.0676589161157608,0.01594060659408569,0.08631295710802077,0.010791869834065436,1OlzK1kHcdTcduXcdXHYXn,5a3fe88ad836490c1871f085
0.04139591008424759,0.0337604284286499,0.024101750925183296,0.0831177681684494,0.020986506715416908,3FfvYsEGaIb52QPXhg4DcH,5a41bc418cc3d0d2d42a9b21
0.06305505335330963,0.04511742293834686,0.014011199586093426,0.08187975734472275,0.013577346689999105,2wOqMjp9TyABvtHdOSOTUS,5a41923e8cc3d0d2d423fff3
0.060603022575378425,0.06404043734073639,0.019272400066256527,0.10311473906040193,0.010039118118584156,7wOA9cCGnWVftFgDYHlJ3d,5a3fcc23d836490c1870b5a1
0.038205079734325416,0.034254442900419235,0.02051154151558876,0.07386274635791779,0.018998729065060616,5yzE49FicYiSxN61oaxkNn,5a3fecced836490c187227ea
0.0632038339972496,0.06909453868865968,0.01489909924566746,0.08413118869066237,0.009734087623655796,7u5A0iJezviwan3g2BNQf8,5a4195e38cc3d0d2d4243019
0.04328272864222527,0.04288798198103905,0.026467269286513332,0.09192105382680893,0.016732901334762573,0mNtsUTeDK3Tnewy9tuD2b,5a3fb209d836490c186f6656
0.04800373688340187,0.029370656237006187,0.01202098559588194,0.06880434602499008,0.03356579691171646,480xKab3lUPhBBnCzlzqIu,5a41a4ca8cc3d0d2d424e6d9
0.044074229896068566,0.02906309999525547,0.011948822066187859,0.07237610220909119,0.03322210535407066,2LSJrlndCuTpdEluvYHc2E,5a4198d98cc3d0d2d42455ec
0.0600133128464222,0.036490485072135925,0.006568546406924725,0.05700216814875603,0.03990955278277397,7jzR5qj8vFnSu5JHaXgFEr,5a41ad468cc3d0d2d4267e3b
0.03664641082286835,0.059548981487751014,0.002447648672387004,0.029012098908424374,0.05493056029081345,6s1pCNXcbdtQJlsnM1hRIA,5a41afc88cc3d0d2d42766b6
0.06506095081567764,0.06402607262134552,0.013897404074668884,0.09273013472557068,0.008125822991132736,5eAWCfyUhZtHHtBdNk56l1,5a3fcbb7d836490c1870b17c
0.0354757197201252,0.06957124173641205,0.0015007469337433574,0.017500203102827072,0.06621579825878142,3yMtbN4jtLkilLiilLT7h0,5a3fbd02d836490c186feffa
0.0355367437005043,0.06371579319238663,0.0012898066779598596,0.018053892999887463,0.06288433820009233,5wFXmYsg3KFJ8BDsQudJ4f,5a3fbaedd836490c186fd207
0.06120102852582932,0.0645577609539032,0.01545270998030901,0.08464747667312622,0.009711092337965964,6ktrGdxDCj0pHkoTQ9bzSG,5a4198218cc3d0d2d4244cb2
0.0402376651763916,0.055528689175844186,0.003380595240741968,0.03832769393920898,0.05011015385389328,6wH6iStAh4KIaWfuhf0NYM,5a3feb31d836490c187216dd
0.05750931054353714,0.02700127102434635,0.00840548239648342,0.060852330178022385,0.02850252948701382,28j8lBWDdDSHSSt5oPlsX2,5a3fbd2bd836490c186ff1e4
0.06496495753526688,0.04713496193289757,0.01434989832341671,0.08619657903909682,0.013609610497951508,0kbYTNQb4Pb1rPbbaF0pT4,5a3fb68fd836490c186f9bec
0.06388852745294571,0.06415040791034697,0.01542128063738346,0.08876404911279677,0.010175938718020916,6dhqzgrbFggOBns03STnU3,5a3fb2cdd836490c186f6fae
0.05804537981748581,0.032213885337114334,0.007315712515264749,0.05490947887301445,0.0318484790623188,3bOaXwSzOMYXFPU7ijebYK,5a41903a8cc3d0d2d423e680
0.04429222643375397,0.05186085775494576,0.004518558271229267,0.031985506415367126,0.05237775295972824,0Ya43ZKWHTKkAbkoJJkwIB,5a3fcb30d836490c1870abca
0.054899681359529495,0.02619212865829468,0.00946090929210186,0.07562573254108429,0.028328150510787964,7oPgCQqMMXEXrNau5vxYZP,5a418f7b8cc3d0d2d423dcad
0.04448740184307098,0.03135427087545395,0.00747959315776825,0.06407301872968674,0.034440696239471436,4vqV8IpWyagD7V8RjMO63g,5a41bc968cc3d0d2d42a9e2e
0.03546727448701858,0.07905943691730499,0.0012246916303411124,0.014084960334002972,0.07571975141763687,4VMYDCV2IEDYJArk749S6m,5a419c348cc3d0d2d4248012
0.05709444358944892,0.036019377410411835,0.007652343716472387,0.056425929069519036,0.02675379253923893,4xFadP7L1YVwVSjDDfjKjM,5a419ab48cc3d0d2d4246e0d
0.0635894387960434,0.06703827530145645,0.014918966218829157,0.08861972391605377,0.008724173530936241,0zv0evXR10PUhTenDprOZO,5a4199b88cc3d0d2d4246144
0.04790826514363289,0.025703247636556625,0.007156826555728912,0.061087876558303826,0.031264778226614,7LkWVc8qgKldq6Ja5WI784,5a3fe163d836490c1871a61b
0.052257031202316284,0.02648293413221836,0.007149177603423595,0.05540277808904648,0.03161575645208359,74HbzlSPjDifr7EmhZtuOQ,5a41aadc8cc3d0d2d4258c3e
0.04829493910074234,0.04595135897397995,0.004187640268355608,0.03653816133737564,0.04512707144021988,5R3Hr2cnCCjt220Jmt2xLf,5a41b66d8cc3d0d2d429c570
0.03173530101776123,0.070858433842659,0.0013164684642106295,0.020642226561903957,0.062265504151582725,6LuN9FCkKOj5PcnpouEgny,5a419fb38cc3d0d2d424a85a
0.0546095073223114,0.025978758931159973,0.00801591295748949,0.06213686615228652,0.031317628920078285,4qXCADLD9pMWPUkOBCLQ9H,5a41b0a68cc3d0d2d427bcb3
0.06209686398506165,0.05915677547454834,0.01779012568295002,0.10024374723434447,0.012364944443106651,7wi1x9DxLtqnhzJIQa7JQF,5a4193bb8cc3d0d2d4241293
0.04546328634023666,0.04159573093056679,0.005661356262862682,0.04133416712284088,0.046023190021514886,4kJAoV5i0XPIAoGRN4bVJJ,5a4190ed8cc3d0d2d423ef53
0.0564752146601677,0.024537822231650352,0.00907759554684162,0.06542527675628662,0.029677297919988632,0M6xcJTswOl2qvExCJhiS3,5a41b66d8cc3d0d2d429c537
0.06308143585920334,0.05718083307147026,0.014287194237113,0.0885733813047409,0.008856666274368763,0BzFtDQ64uQV9fjIu1XVom,5a41a7ad8cc3d0d2d42506fc
0.061738021671772,0.069846510887146,0.01600136235356331,0.08953674882650375,0.009468590840697287,7z5WFjZAIYejWy0NI5lv4T,5a4191708cc3d0d2d423f5c3
0.056651808321475976,0.03429407998919487,0.010987145826220512,0.0774739608168602,0.0224278774112463,0Um9Obps5KGnNcqAHfXdBv,5a41bdd48cc3d0d2d42aa90b
0.04510458931326866,0.06497584283351898,0.002645242027938366,0.027707237750291824,0.06493172049522401,4q3ewBCX7sLwd24euuV69X,5a4195898cc3d0d2d4242b59
0.0349762998521328,0.05008644983172417,0.006122835911810397,0.02989584766328335,0.0490119494497776,3gA1e0cQPKvNeM10wn9CT3,5a41bf038cc3d0d2d42ab35f
0.04554858058691025,0.041770275682210915,0.005614989437162876,0.04112624377012253,0.04620455950498581,656RXuyw7CE0dtjdPgjJV6,5a41a7538cc3d0d2d42502c5
0.05415547639131546,0.0526241771876812,0.02220696583390236,0.1007835865020752,0.013893650844693184,12zbUHbPHL5DGuJtiUfsip,5a3fb6fed836490c186fa09c
0.04829493910074234,0.04595135897397995,0.004187640268355608,0.03653816133737564,0.04512707144021988,4VMYDCV2IEDYJArk749S6m,5a41a34e8cc3d0d2d424d7e2
0.03759191185235977,0.07742716372013092,0.001352173276245594,0.016207655891776085,0.07370906323194504,5Nv6jv2vG94Yz0NHDYu46O,5a419a588cc3d0d2d424694e
0.04298626258969307,0.05491543561220169,0.0035101473331451416,0.03538589924573898,0.05171642452478409,73I7vbj7hzsw8rW4LUoxtz,5a41ac388cc3d0d2d4260e94
0.025438442826271057,0.07442565262317657,0.0009143410134129226,0.01578771136701107,0.06736765056848526,0j7wLGDwHdUSPLkxCH3GBQ,5a419a468cc3d0d2d4246866
0.05951111763715744,0.031833164393901825,0.007973549887537956,0.05649987608194351,0.03705581277608872,0liG9qD19eWrt5Ur4cnsYd,5a3fba19d836490c186fc6f7
0.033410631120204926,0.07202427089214325,0.0015564957866445186,0.022062873467802998,0.06392320245504379,6UeIDlkYcSRGg4aLX1d4TN,5a41ae458cc3d0d2d426d88e
0.06253845989704132,0.06517694890499115,0.01656336896121502,0.09057104587554933,0.011957904323935507,3wC39cIBlyNFSP8bO84FCJ,5a3fe789d836490c1871e623
0.05300077050924301,0.043627940118312836,0.004342771135270596,0.049028892070055015,0.04320007935166359,7slfeZO9LsJbWgpkIoXBUJ,5a419f138cc3d0d2d424a18a
0.05233172699809074,0.02851523831486702,0.01604618690907955,0.09429611265659332,0.024136891588568687,4fv1OFJywZ7DHCz3mVQQ45,5a3fba21d836490c186fc741
0.06356652081012726,0.06818091124296187,0.01491309143602848,0.08314497768878938,0.01041250117123127,0kbYTNQb4Pb1rPbbaF0pT4,5a3fb847d836490c186fb07f
0.06442801654338838,0.05929753929376602,0.014658525586128238,0.08740841597318649,0.01028104405850172,6Ghvu1VvMGScGpOUJBAHNH,5a3fb450d836490c186f826f
0.05943026393651962,0.028821691870689392,0.008363272063434124,0.05760155990719795,0.034515492618083954,74Di00nVWc79jCE7LFXaqn,5a3fe238d836490c1871af97
0.03938568755984306,0.042754344642162316,0.006447240710258485,0.05302215740084648,0.04258093237876892,1lrRKgENSA3wSJ4VECfrC5,5a3fae65d836490c186f3527
0.06659062206745148,0.0622890517115593,0.013048040680587292,0.08804181963205338,0.008864575065672398,3MQuQtVNJG9SchM1l2CTm3,5a4191b48cc3d0d2d423f936
0.06933749467134476,0.04629678651690483,0.012690181843936443,0.09351292252540587,0.009494883939623831,5ihY290YPGc3aY2xTyx7Gy,5a41a5b78cc3d0d2d424f051
0.06411891430616379,0.047856830060482025,0.015117214992642403,0.08894441276788713,0.012445015832781792,6JOZsxwBJZm4bhcEy7gLIU,5a41b3f98cc3d0d2d428ebde
0.06345587223768234,0.0563681535422802,0.013834419660270214,0.08106856048107147,0.013293815776705742,2uFUBdaVGtyMqckSeCl0Qj,5a3fb092d836490c186f54c7
0.04061626270413399,0.05691323429346085,0.0030311131849884987,0.03846101462841034,0.052054472267627716,4cDQO3NM8cURew5tdHkfrd,5a4194498cc3d0d2d4241994
0.059553861618041985,0.05275862291455269,0.011470800265669823,0.06570082902908325,0.017817175015807152,436sYg6CZhNefQJogaXeK0,5a419bfe8cc3d0d2d4247db0
0.037875253707170486,0.030903792008757588,0.023816296830773357,0.07359234988689423,0.02231590636074543,4WU7o63S7gxuTIw6WaRYR2,5a3fc0d4d836490c18702250
0.05328977108001709,0.03312870115041733,0.008477270603179932,0.055737990885972984,0.035841695964336395,6xX1Zl1ebx9oUiIr8iK5HU,5a41acda8cc3d0d2d42651aa
0.06130262091755868,0.027071783319115642,0.007063064724206925,0.0608103945851326,0.0301494337618351,1sEjFMcdtlET42rn7hJR0R,5a3fcbe1d836490c1870b31e
0.05029260367155075,0.05165423080325127,0.023486072197556496,0.10100091993808746,0.013938918709754944,4OxEbB5MV7rDnbYtWUL1UO,5a3fae56d836490c186f33fb
0.04677044227719307,0.02636580727994442,0.014048755168914795,0.07526196539402008,0.03054626658558845,1eyGtJBOiRGtvXAEhQHpBS,5a41a4dc8cc3d0d2d424e77b
0.056032873690128326,0.034842334687709815,0.009794178418815136,0.0622987374663353,0.02802705392241478,57xPD2CfuwxN6Ld7rf2iLG,5a41b7218cc3d0d2d42a070d
0.04557126387953758,0.04547344520688057,0.026598777621984482,0.10278574377298356,0.015065731480717659,4wLXwxDeWQ8mtUIRPxGiD6,5a3fc4add836490c18704ede
0.03852098435163498,0.07184376567602158,0.0014346364187076688,0.01828414388000965,0.06720802932977676,3i7IUsb5VsiJAKqX2Md9Fc,5a41af2e8cc3d0d2d4272b42
0.03530692309141159,0.07972799241542816,0.0013337547425180676,0.01763993501663208,0.07220172882080078,3DrB9nBkn2tfhXxSsKAaor,5a3fed05d836490c18722a4c
0.032309599220752716,0.06537914276123047,0.0019022949272766711,0.02148793265223503,0.058779597282409675,6Ghvu1VvMGScGpOUJBAHNH,5a3fb46bd836490c186f8392
0.055531192570924766,0.04862605407834053,0.0218048058450222,0.10744329541921616,0.014010543935000895,5hW4L92KnC6dX9t7tYM4Ve,5a3fe6a0d836490c1871dcd5
0.03292963653802872,0.07126492261886598,0.0014201998710632324,0.017227184027433395,0.06640452146530151,6rUmQMuxX83ChKgdzd0hza,5a3fd9fbd836490c1871503e
0.05472297593951225,0.02629025839269161,0.008030234836041927,0.06118813902139664,0.03104262612760067,1r4hJ1h58CWwUQe3MxPuau,5a4196608cc3d0d2d424366d
0.059461809694767,0.06344874203205109,0.01591712050139904,0.07799874991178513,0.013312804512679577,0rQ0WMIrOt6MzfiGaNWh3D,5a41b5ce8cc3d0d2d4298dd6
0.03555866330862045,0.07037602365016937,0.0014999437844380734,0.01599426381289959,0.06798140704631805,5WdqBAQhGFCrZvBKXiPIu7,5a419ec08cc3d0d2d4249da5
0.06530055403709413,0.05812312290072441,0.013714100234210493,0.08137734234333037,0.01051078550517559,51RfVK8q11xKW7bi7bcMpJ,5a3fe7dfd836490c1871e9ae
0.0272413082420826,0.07090882956981659,0.0009838698897510767,0.013198884204030035,0.06600858271121979,0dU2EKM6vca3xmJ9kl8zoI,5a41aaaf8cc3d0d2d4257c49
0.047403745353221886,0.0620177760720253,0.003320578020066023,0.032135069370269775,0.05908071249723434,3RNrq3jvMZxD9ZyoOZbQOD,5a3fcac4d836490c1870a73b
0.059136051684618,0.06462258100509644,0.018670866265892986,0.0958493873476982,0.010946759022772312,6EeFmtX81QG7WZvD1vmUe2,5a41a0408cc3d0d2d424aeaf
0.037742119282484055,0.06490326672792435,0.001980036962777376,0.021557589992880818,0.06129477173089981,2O6S01fSY6YHfZT6qLAgxG,5a41afb18cc3d0d2d4275dd4
0.0639776736497879,0.05813169479370117,0.014716701582074162,0.09184616804122923,0.01093768235296011,6fuALtryzj4cq7vkglKLxq,5a3fc5c9d836490c18705de4
0.04940613359212875,0.03403635323047638,0.00863610953092575,0.06434512883424759,0.03731798008084297,7253m10ftQppP9mrXhBGlY,5a3fcfd3d836490c1870d7a5
0.06199727579951286,0.06665357947349547,0.016637036576867104,0.09021557867527008,0.0108313150703907,4I47QTluHCo2t2Gj6V7AIG,5a418f7e8cc3d0d2d423dcda
0.06290736794471741,0.07340976595878601,0.01622878946363926,0.08740328252315521,0.010060916654765606,0ebni9QrrWMvEgH40nOWZQ,5a41a1868cc3d0d2d424bd30
0.06213366240262985,0.07100179046392441,0.014328531920909882,0.08870576322078705,0.009311147034168243,0kbYTNQb4Pb1rPbbaF0pT4,5a3fb741d836490c186fa3e9
0.06384209543466568,0.05905545502901077,0.013426698744297028,0.08009164035320282,0.010445540770888329,4MT9A89Dq8xRJ9hMvvPiJw,5a3fbc08d836490c186fe0b5
0.05615154653787613,0.04418077319860458,0.004753903485834599,0.05281642824411392,0.04448258131742477,360IAlyVv4PCEVjgyMZrxK,5a3fcd0cd836490c1870be49
0.055464345961809165,0.04851306229829788,0.01518336497247219,0.08263878524303436,0.018034441396594048,15kzFPO1n6iK1GqFaTDDBo,5a419e818cc3d0d2d4249a8e
0.04433266445994377,0.05598919466137886,0.0042332583107054225,0.042297519743442535,0.05125313252210617,6LqNN22kT3074XbTVUrhzX,5a41bc328cc3d0d2d42a9aaa
0.05293161794543266,0.02776266075670719,0.008613811805844307,0.06098855659365654,0.03247610107064247,7IsewvvrlJXKsZOcbDBE7m,5a3fddb0d836490c18717b07
0.05237802118062973,0.048337407410144806,0.0063691986724734315,0.043589822947978966,0.04995884373784065,5Ul7YrRYtvl8da6i7Ziakt,5a41987d8cc3d0d2d424515c
0.04469402506947517,0.06497621536254883,0.0020574787631630893,0.025715604424476624,0.06289722770452501,7rj5B6cNPEJhWLnZAPSw9c,5a41a5e48cc3d0d2d424f247
0.03795190900564194,0.0444561168551445,0.005131247919052839,0.035646449774503715,0.04366285726428032,2OLcpv4yIEoLqWvEu2EU5m,5a3fc5ebd836490c18706091
0.02963927388191223,0.0748308002948761,0.0013836597790941596,0.017881350591778755,0.0692421942949295,1LA9Zn3bgZCPA1VJVEvDa0,5a41a65e8cc3d0d2d424f750
0.0581088662147522,0.045497700572013855,0.005528254900127649,0.04648066312074661,0.04790479689836502,3dRfiJ2650SZu6GbydcHNb,5a3faf57d836490c186f4209
0.02789213694632053,0.06766241788864136,0.0010818250011652708,0.01657082326710224,0.061288118362426765,2mV8aJphiSHYJf43DxL7Gt,5a41a2a68cc3d0d2d424cf57
0.042441733181476586,0.07695960253477098,0.0012309455778449776,0.021571924909949303,0.07293282449245453,4zIdvYkZu1X4EGQJzptHyN,5a4193888cc3d0d2d4241017
0.04917195439338684,0.046762533485889435,0.004414164926856756,0.04160818457603455,0.047318659722805016,0kEfub5RzlZOB2zGomqVSU,5a41a73f8cc3d0d2d4250194
0.03894738480448723,0.05311625078320503,0.003344675526022911,0.029709935188293457,0.05062301829457283,42vg2T0Xg9yPaAgogJzoQH,5a3fbb1fd836490c186fd49c
0.02515252493321896,0.06935502588748932,0.0009001971338875592,0.016402998939156532,0.06343251466751099,656RXuyw7CE0dtjdPgjJV6,5a4190e28cc3d0d2d423eeca
0.04843936488032341,0.048389878123998635,0.004223851952701807,0.03913605213165283,0.050062455236911774,21TfwfkOQkI8h5I7CJzCNf,5a4198798cc3d0d2d4245104
0.040558747947216034,0.0643160492181778,0.003151322947815061,0.022482441738247868,0.06482982635498047,4OKiVSsDSnHqPnxQAwUE8G,5a3fb4bfd836490c186f87e5
0.0396784245967865,0.0652443915605545,0.002692878246307373,0.0298871248960495,0.060621023178100586,6e8ISIsI7UQZPyEorefAhK,5a3fdff5d836490c1871955f
0.03982510045170784,0.05196703225374222,0.0041545056737959385,0.040462929755449295,0.04927920550107956,2VnNIlyX9iVtx1FYavvm90,5a3fe4ccd836490c1871ca6d
0.0502544566988945,0.02574026957154274,0.011139129288494587,0.067925825715065,0.03250066190958023,7xRdCnm7IiS0M1FUS15ZfO,5a41a7ff8cc3d0d2d4250a59
0.043466858565807336,0.03594476729631424,0.008878438733518124,0.05694175511598588,0.03902851790189743,4kHmDsdkNtozdWczddBbTf,5a41afa08cc3d0d2d4275759
0.04998202994465828,0.04817293584346771,0.020089324563741684,0.08350113779306413,0.017671853303909302,4Z8W4fKeB5YxbusRsdQVPb,5a3fc177d836490c18702b13
0.038043532520532615,0.0560356006026268,0.004789970815181732,0.033950183540582664,0.05287613719701767,0zSbNvakUiCGzlvMl7ncaN,5a3fea2cd836490c18720bb1
0.057314842939376824,0.029579926282167438,0.008842244744300842,0.06042257696390153,0.03508281707763672,7ie36YytMoKtPiL7tUvmoE,5a4196688cc3d0d2d42436e4
0.04776314646005631,0.031226079910993576,0.015533688478171825,0.08095234632492065,0.02337082661688328,1vsrQEpLq1U4jxBvZPThBI,5a419d198cc3d0d2d4248a43
0.05289430543780327,0.035989269614219666,0.02039492316544056,0.09854427725076677,0.018981095403432846,12SPNXi0aDpFt0rMVbmLrr,5a3fb398d836490c186f79b6
0.05094821006059647,0.02574479952454567,0.014168205671012403,0.0863269492983818,0.028170639649033543,7b1EPAPT0r2pf6Qxp7A8DU,5a3fb210d836490c186f66ab
0.053136330097913735,0.029157912358641624,0.013796066865324974,0.0757405236363411,0.0355413630604744,02YLJJnWC7YQVixkjEBRn7,5a4194578cc3d0d2d4241aae
