datetime,lat,long,co,no2,o3,pm10,pm25,so2
2018-07-02T20:00:00,40.846951,-73.933641,225.31,48.74,78.47,58.62,28.9,1.15
2018-07-02T21:00:00,40.846951,-73.933641,233.26,50.59,86.71,61.49,30.34,1.16
2018-07-02T22:00:00,40.846951,-73.933641,318.57,43.54,82.23,72.38,33.29,1.08
2018-07-02T23:00:00,40.846951,-73.933641,241.91,46.49,62.83,63.78,30.5,1.19
2018-07-03T00:00:00,40.846951,-73.933641,204.21,39.86,53.28,69.45,29.7,1.2
2018-07-03T00:00:00,40.846951,-73.933641,204.21,39.86,53.28,69.45,29.7,1.2
2018-07-03T01:00:00,40.846951,-73.933641,167.84,46.96,50.07,68.34,35.98,1.14
2018-07-03T02:00:00,40.846951,-73.933641,229.29,46.93,36.19,73.3,24.88,1.11
2018-07-03T03:00:00,40.846951,-73.933641,239.95,50.42,28.25,66.24,31.07,1.12
2018-07-03T04:00:00,40.846951,-73.933641,240.81,45.92,28.8,57.87,30.66,1.12
2018-07-03T05:00:00,40.846951,-73.933641,299.77,36.31,29.19,60.17,33.16,1.12
2018-07-03T06:00:00,40.846951,-73.933641,312.94,38.55,23.06,56.33,33.9,1.12
2018-07-03T07:00:00,40.846951,-73.933641,318.66,42.2,16.09,60.24,34.87,1.13
2018-07-03T08:00:00,40.846951,-73.933641,335.55,44.02,19.63,60.09,30.27,1.09
2018-07-03T09:00:00,40.846951,-73.933641,318.88,39.11,12.36,60.88,34.23,1.13
2018-07-03T10:00:00,40.846951,-73.933641,266.9,43.28,15.07,69.7,29.54,1.01
2018-07-03T11:00:00,40.846951,-73.933641,270.6,37.6,18.36,63.32,27.05,1.1
2018-07-03T12:00:00,40.846951,-73.933641,260.72,51.57,14.09,73.26,31.92,0.8
2018-07-03T13:00:00,40.846951,-73.933641,303,58.6,12.15,74.68,32.98,1.09
2018-07-03T14:00:00,40.846951,-73.933641,371.94,46.87,23.07,67.36,34.03,1.08
2018-07-03T15:00:00,40.846951,-73.933641,361.41,43.56,29.33,80.41,34.72,1.1
2018-07-03T16:00:00,40.846951,-73.933641,350.81,52.56,31.12,75.16,32.51,1.14
2018-07-03T17:00:00,40.846951,-73.933641,289.7,51.91,43.08,78.46,29.03,1.14
2018-07-03T18:00:00,40.846951,-73.933641,277.94,47.63,62.06,71.8,29.24,1.14
2018-07-03T19:00:00,40.846951,-73.933641,287.03,47.73,72.2,73.07,32.54,1.19
2018-07-03T20:00:00,40.846951,-73.933641,294.72,47.01,69.7,68.28,28.34,0.85
2018-07-03T21:00:00,40.846951,-73.933641,375.81,45.44,56.4,74.18,30.66,1.01
2018-07-03T22:00:00,40.846951,-73.933641,370.68,41.12,41.48,70.76,27.39,1.06
2018-07-03T23:00:00,40.846951,-73.933641,249.12,51.02,42.78,71.9,25.24,0.84
2018-07-04T00:00:00,40.846951,-73.933641,215.36,49.26,43.68,82.66,17.65,0.69
2018-07-04T00:00:00,40.846951,-73.933641,215.36,49.26,43.68,82.66,17.65,0.69
2018-07-04T01:00:00,40.846951,-73.933641,242.99,51.1,21.15,84.59,22.95,0.59
2018-07-04T02:00:00,40.846951,-73.933641,307.37,55.18,23.59,95.48,21.1,0.59
2018-07-04T03:00:00,40.846951,-73.933641,303.17,54.55,24.28,78.53,18.72,0.6
2018-07-04T04:00:00,40.846951,-73.933641,306.8,47.93,20.02,79.67,22.51,0.59
2018-07-04T05:00:00,40.846951,-73.933641,310.07,41.07,16.59,72.59,20.39,0.59
2018-07-04T06:00:00,40.846951,-73.933641,337.88,34.25,21.51,70.13,20.15,0.58
2018-07-04T07:00:00,40.846951,-73.933641,254.11,26.28,24.9,76.46,23.91,0.6
2018-07-04T08:00:00,40.846951,-73.933641,268.13,37.08,22.21,75.69,22.86,0.6
2018-07-04T09:00:00,40.846951,-73.933641,299.23,35.35,23.57,65.94,21.29,0.6
2018-07-04T10:00:00,40.846951,-73.933641,331.13,48.65,20.02,67.64,23.08,0.56
2018-07-04T11:00:00,40.846951,-73.933641,355.32,33.84,18.88,56.67,23.92,0.6
2018-07-04T12:00:00,40.846951,-73.933641,304.14,41.11,14.22,61.62,24.01,0.64
2018-07-04T13:00:00,40.846951,-73.933641,302.86,53.02,12.96,60.36,26.55,0.64
2018-07-04T14:00:00,40.846951,-73.933641,360.55,45.56,24.83,53.27,26.46,0.58
2018-07-04T15:00:00,40.846951,-73.933641,254.48,46.13,27.54,51.41,27.91,0.62
2018-07-04T16:00:00,40.846951,-73.933641,302.4,45.23,34.34,43.3,29.22,0.62
2018-07-04T17:00:00,40.846951,-73.933641,300.91,44.08,43.47,66.5,29.08,0.66
2018-07-04T18:00:00,40.846951,-73.933641,362.62,42.2,62.18,58.98,26.07,0.59
2018-07-04T19:00:00,40.846951,-73.933641,360.53,38.28,73.76,61.58,26.52,0.58
2018-07-04T20:00:00,40.846951,-73.933641,313.57,34.91,68.31,50.9,28.95,0.58
2018-07-04T21:00:00,40.846951,-73.933641,254.25,45.91,51.58,45.62,17.98,0.67
2018-07-04T22:00:00,40.846951,-73.933641,339.82,40.08,44.43,46.04,19.34,0.58
2018-07-04T23:00:00,40.846951,-73.933641,299.81,39.71,33.59,60.66,22.8,0.59
2018-07-05T00:00:00,40.846951,-73.933641,221.78,43.17,26.23,49.1,21.86,0.64
2018-07-01T00:00:00,40.745616,-73.97305,242.02,38.42,53.91,58.9,21.11,0.06
2018-07-01T01:00:00,40.745616,-73.97305,277.31,44.47,48.18,72.53,20.32,0.09
2018-07-01T02:00:00,40.745616,-73.97305,270,52.68,46.46,73.39,18.82,0.08
2018-07-01T03:00:00,40.745616,-73.97305,378.16,51.66,38.29,71.69,22.94,0.08
2018-07-01T04:00:00,40.745616,-73.97305,416.89,63.54,29.67,74.52,24.01,0.08
2018-07-01T05:00:00,40.745616,-73.97305,392.75,69.91,24.72,67.88,21.58,0.08
2018-07-01T06:00:00,40.745616,-73.97305,336.65,58.31,24.4,82.0,21.1,0.07
2018-07-01T07:00:00,40.745616,-73.97305,385.09,49.1,23.12,76.71,22.55,0.07
2018-07-01T08:00:00,40.745616,-73.97305,374.74,51.47,21.42,67.88,22.75,0.07
2018-07-01T09:00:00,40.745616,-73.97305,347.07,50.34,25.13,69.46,23.96,0.06
2018-07-01T10:00:00,40.745616,-73.97305,331.85,32.55,25.91,62.67,23.21,0.26
2018-07-01T11:00:00,40.745616,-73.97305,342.87,27.48,30.53,63.5,22.64,0.08
2018-07-01T12:00:00,40.745616,-73.97305,349.69,47.06,32.19,77.75,24.68,0.09
2018-07-01T13:00:00,40.745616,-73.97305,200.37,37.21,40.09,60.78,22.04,0.08
2018-07-01T14:00:00,40.745616,-73.97305,279.13,31.66,45.35,60.1,23.12,0.08
2018-07-01T15:00:00,40.745616,-73.97305,363.26,40.21,48.48,64.98,22.69,0.08
2018-07-01T16:00:00,40.745616,-73.97305,271.52,33.41,61.07,52.16,23.16,0.05
2018-07-01T17:00:00,40.745616,-73.97305,242.56,26.98,61.65,56.43,23.68,0.09
2018-07-01T18:00:00,40.745616,-73.97305,256.36,33.92,67.46,57.38,25.95,0.09
2018-07-01T19:00:00,40.745616,-73.97305,331.09,37.88,71.54,73.94,30.69,0.07
2018-07-01T20:00:00,40.745616,-73.97305,336.84,30.61,72.18,62.27,29.6,0.07
2018-07-01T21:00:00,40.745616,-73.97305,401.89,35.58,71.32,65.18,26.2,1.37
2018-07-01T22:00:00,40.745616,-73.97305,454.61,40.03,78.2,82.32,27.03,1.38
2018-07-01T23:00:00,40.745616,-73.97305,431.73,41.1,82.68,78.15,27.02,1.48
2018-07-02T00:00:00,40.745616,-73.97305,356.24,50.55,69.58,72.29,24.87,1.45
2018-07-02T00:00:00,40.745616,-73.97305,356.24,50.55,69.58,72.29,24.87,1.45
2018-07-02T01:00:00,40.745616,-73.97305,343.13,51.36,55.67,71.67,25.29,1.81
2018-07-02T02:00:00,40.745616,-73.97305,361.95,50.57,52.85,62.12,25.93,1.53
2018-07-02T03:00:00,40.745616,-73.97305,327.04,52.66,45.04,81.26,24.38,1.43
2018-07-02T04:00:00,40.745616,-73.97305,423.78,60.51,32.13,69.27,25.84,1.36
2018-07-02T05:00:00,40.745616,-73.97305,533.56,47.9,38.87,61.71,31.11,1.72
2018-07-02T06:00:00,40.745616,-73.97305,430.66,63.58,20.15,66.93,30.82,1.35
2018-07-02T07:00:00,40.745616,-73.97305,335.82,54.21,19.04,70.61,27.65,1.34
2018-07-02T08:00:00,40.745616,-73.97305,355.22,59.42,30.29,85.46,26.16,1.38
2018-07-02T09:00:00,40.745616,-73.97305,288.21,37.24,27.07,68.55,24.33,1.38
2018-07-02T10:00:00,40.745616,-73.97305,291.26,39.71,28.25,82.31,25.37,1.18
2018-07-02T11:00:00,40.745616,-73.97305,337.91,58.07,25.54,97.91,21.2,1.12
2018-07-02T12:00:00,40.745616,-73.97305,332.25,57.22,25.61,78.81,21.09,1.16
2018-07-02T13:00:00,40.745616,-73.97305,434.84,51.01,18.74,70.02,27.01,1.39
2018-07-02T14:00:00,40.745616,-73.97305,515.99,69.5,21.67,68.49,30.97,1.88
2018-07-02T15:00:00,40.745616,-73.97305,506.44,55.61,39.14,83.25,30.39,1.91
2018-07-02T16:00:00,40.745616,-73.97305,511.35,49.0,56.27,63.54,31.36,1.96
2018-07-02T17:00:00,40.745616,-73.97305,485.84,51.36,73.92,66.82,29.91,1.51
2018-07-02T18:00:00,40.745616,-73.97305,419.07,43.55,86.13,59.33,30.66,1.32
2018-07-02T19:00:00,40.745616,-73.97305,372.11,52.1,90.64,67.72,26.95,1.34
2018-07-02T20:00:00,40.745616,-73.97305,337.49,46.45,78.78,58.34,28.91,1.37
2018-07-02T21:00:00,40.745616,-73.97305,388.47,50.26,82.13,70.08,26.87,1.39
2018-07-02T22:00:00,40.745616,-73.97305,421.92,37.77,78.22,64.81,27.5,1.29
2018-07-02T23:00:00,40.745616,-73.97305,391.01,45.23,62.39,54.83,24.84,1.42
2018-07-03T00:00:00,40.745616,-73.97305,348.21,37.42,53.43,44.19,25.5,1.39
2018-07-03T00:00:00,40.745616,-73.97305,348.21,37.42,53.43,44.19,25.5,1.39
2018-07-03T01:00:00,40.745616,-73.97305,289.67,43.49,49.15,57.83,32.22,1.34
2018-07-03T02:00:00,40.745616,-73.97305,304.62,43.8,35.98,58.46,26.19,1.33
2018-07-03T03:00:00,40.745616,-73.97305,328.77,46.83,28.36,83.2,28.21,1.34
2018-07-03T04:00:00,40.745616,-73.97305,334.27,47.22,28.05,65.9,27.42,1.34
2018-07-03T05:00:00,40.745616,-73.97305,358.63,60.14,27.71,71.51,28.19,1.34
2018-07-03T06:00:00,40.745616,-73.97305,414.55,51.83,21.98,64.35,29.16,1.35
2018-07-03T07:00:00,40.745616,-73.97305,375.6,47.51,16.79,62.88,29.17,1.35
2018-07-03T08:00:00,40.745616,-73.97305,312.98,38.8,19.9,60.27,25.45,1.32
2018-07-03T09:00:00,40.745616,-73.97305,322.64,55.02,12.76,70.99,27.1,1.36
2018-07-03T10:00:00,40.745616,-73.97305,311.45,53.31,15.17,64.04,24.0,1.21
2018-07-03T11:00:00,40.745616,-73.97305,350.34,52.96,18.73,77.46,23.51,1.32
2018-07-03T12:00:00,40.745616,-73.97305,228.42,60.09,14.53,77.54,25.3,0.96
2018-07-03T13:00:00,40.745616,-73.97305,382.81,55.82,14.11,63.88,32.53,1.3
2018-07-03T14:00:00,40.745616,-73.97305,402.49,40.07,23.07,82.86,29.0,1.29
2018-07-03T15:00:00,40.745616,-73.97305,377.08,40.46,28.51,67.53,32.16,1.31
2018-07-03T16:00:00,40.745616,-73.97305,379.02,50.83,33.18,63.22,33.02,1.37
2018-07-03T17:00:00,40.745616,-73.97305,416.81,53.92,44.63,78.04,36.8,1.37
2018-07-03T18:00:00,40.745616,-73.97305,416.83,49.3,60.78,71.49,29.84,1.36
2018-07-03T19:00:00,40.745616,-73.97305,459.36,49.78,68.35,70.07,30.71,1.43
2018-07-03T20:00:00,40.745616,-73.97305,466.53,54.66,66.05,53.66,27.11,1.01
2018-07-03T21:00:00,40.745616,-73.97305,523.18,55.35,52.7,66.75,27.81,1.21
2018-07-03T22:00:00,40.745616,-73.97305,478.7,40.04,39.42,50.53,25.25,1.27
2018-07-03T23:00:00,40.745616,-73.97305,287.21,45.55,40.57,56.37,22.66,1.01
2018-07-04T00:00:00,40.745616,-73.97305,391.82,46.78,42.77,91.87,18.58,0.83
2018-07-04T00:00:00,40.745616,-73.97305,391.82,46.78,42.77,91.87,18.58,0.83
2018-07-04T01:00:00,40.745616,-73.97305,534.34,48.21,22.6,72.43,20.37,0.7
2018-07-04T02:00:00,40.745616,-73.97305,377.3,46.25,25.32,76.74,17.09,0.7
2018-07-04T03:00:00,40.745616,-73.97305,366.81,46.4,26.19,76.02,18.0,0.71
2018-07-04T04:00:00,40.745616,-73.97305,393.34,56.47,19.91,78.26,19.24,0.7
2018-07-04T05:00:00,40.745616,-73.97305,398.43,49.63,16.99,81.33,21.56,0.71
2018-07-04T06:00:00,40.745616,-73.97305,416,45.61,22.49,72.28,21.87,0.69
2018-07-04T07:00:00,40.745616,-73.97305,378.12,35.29,25.09,74.1,18.86,0.71
2018-07-04T08:00:00,40.745616,-73.97305,344.81,44.08,22.85,84.38,19.24,0.72
2018-07-04T09:00:00,40.745616,-73.97305,408.16,43.58,22.91,74.07,21.45,0.7
2018-07-04T10:00:00,40.745616,-73.97305,422.63,51.64,20.5,83.56,21.65,0.66
2018-07-04T11:00:00,40.745616,-73.97305,410.05,46.72,21.24,82.42,25.7,0.69
2018-07-04T12:00:00,40.745616,-73.97305,378.6,58.11,14.81,59.02,20.23,0.75
2018-07-04T13:00:00,40.745616,-73.97305,368.13,53.7,15.73,61.01,22.59,0.76
2018-07-04T14:00:00,40.745616,-73.97305,337.97,44.08,25.81,55.05,21.59,0.68
2018-07-04T15:00:00,40.745616,-73.97305,351.11,33.69,28.44,72.8,23.76,0.75
2018-07-04T16:00:00,40.745616,-73.97305,377.57,35.26,32.49,66.24,23.5,0.74
2018-07-04T17:00:00,40.745616,-73.97305,380.62,40.15,41.77,56.88,24.49,0.76
2018-07-04T18:00:00,40.745616,-73.97305,449.31,37.26,58.61,63.44,25.66,0.69
2018-07-04T19:00:00,40.745616,-73.97305,389.79,24.94,70.55,46.67,22.86,0.69
2018-07-04T20:00:00,40.745616,-73.97305,315.04,27.66,64.61,54.3,21.17,0.69
2018-07-04T21:00:00,40.745616,-73.97305,356.29,39.64,48.42,58.47,18.23,0.8
2018-07-04T22:00:00,40.745616,-73.97305,345.01,25.47,41.21,54.84,18.92,0.7
2018-07-04T23:00:00,40.745616,-73.97305,378.95,32.09,30.8,54.65,18.55,0.7
2018-07-05T00:00:00,40.745616,-73.97305,327.2,45.17,24.96,58.83,20.65,0.77
2018-07-01T00:00:00,40.7415,-73.95491001,240.52,43.91,54.25,55.14,22.26,0.06
2018-07-01T01:00:00,40.7415,-73.95491001,272.15,43.63,47.98,76.46,23.35,0.09
2018-07-01T02:00:00,40.7415,-73.95491001,266.89,47.91,46.14,70.07,23.17,0.08
2018-07-01T03:00:00,40.7415,-73.95491001,365.68,58.17,37.95,72.51,24.92,0.08
2018-07-01T04:00:00,40.7415,-73.95491001,406.47,65.92,30.11,73.9,22.8,0.08
2018-07-01T05:00:00,40.7415,-73.95491001,385.65,53.14,24.88,59.84,23.69,0.08
2018-07-01T06:00:00,40.7415,-73.95491001,334.27,39.22,25.17,58.64,20.16,0.07
2018-07-01T07:00:00,40.7415,-73.95491001,378.27,30.36,23.24,59.9,21.3,0.07
2018-07-01T08:00:00,40.7415,-73.95491001,374.16,38.27,21.81,59.33,20.28,0.07
2018-07-01T09:00:00,40.7415,-73.95491001,348.13,28.13,25.59,60.13,24.26,0.06
2018-07-01T10:00:00,40.7415,-73.95491001,329.39,27.2,26.32,64.58,18.5,0.25
2018-07-01T11:00:00,40.7415,-73.95491001,340.38,31.97,30.83,54.12,23.52,0.07
2018-07-01T12:00:00,40.7415,-73.95491001,346.58,47.08,32.34,67.64,26.23,0.09
2018-07-01T13:00:00,40.7415,-73.95491001,203.03,41.43,40.83,57.81,21.91,0.08
2018-07-01T14:00:00,40.7415,-73.95491001,280.48,32.66,45.44,58.46,22.23,0.07
2018-07-01T15:00:00,40.7415,-73.95491001,357.04,37.62,48.16,65.8,22.82,0.08
2018-07-01T16:00:00,40.7415,-73.95491001,273.24,37.69,61.09,59.66,23.46,0.05
2018-07-01T17:00:00,40.7415,-73.95491001,246.71,27.1,61.78,55.97,27.41,0.09
2018-07-01T18:00:00,40.7415,-73.95491001,259.25,41.2,67.51,64.32,27.4,0.09
2018-07-01T19:00:00,40.7415,-73.95491001,328.69,33.47,69.75,66.4,27.73,0.07
2018-07-01T20:00:00,40.7415,-73.95491001,333.89,31.52,70.18,63.01,26.57,0.07
2018-07-01T21:00:00,40.7415,-73.95491001,396.95,35.35,70.09,78.37,28.84,1.33
2018-07-01T22:00:00,40.7415,-73.95491001,446.09,45.25,77.0,84.0,28.3,1.33
2018-07-01T23:00:00,40.7415,-73.95491001,419.91,42.63,82.97,70.48,25.42,1.43
2018-07-02T00:00:00,40.7415,-73.95491001,346.78,50.98,69.69,95.19,25.52,1.41
2018-07-02T00:00:00,40.7415,-73.95491001,346.78,50.98,69.69,95.19,25.52,1.41
2018-07-02T01:00:00,40.7415,-73.95491001,333.4,54.88,55.35,74.6,28.81,1.75
2018-07-02T02:00:00,40.7415,-73.95491001,354.84,55.71,52.4,78.07,28.24,1.46
2018-07-02T03:00:00,40.7415,-73.95491001,325.55,51.93,44.95,81.82,25.05,1.37
2018-07-02T04:00:00,40.7415,-73.95491001,413.81,45.75,31.29,69.78,29.54,1.31
2018-07-02T05:00:00,40.7415,-73.95491001,522.44,47.17,37.21,59.11,33.75,1.64
2018-07-02T06:00:00,40.7415,-73.95491001,423.85,46.02,19.16,57.32,27.27,1.29
2018-07-02T07:00:00,40.7415,-73.95491001,337.21,36.76,18.73,59.48,27.14,1.28
2018-07-02T08:00:00,40.7415,-73.95491001,347.98,38.0,31.03,65.08,24.56,1.32
2018-07-02T09:00:00,40.7415,-73.95491001,287.86,36.19,27.34,62.73,19.53,1.32
2018-07-02T10:00:00,40.7415,-73.95491001,294.37,45.83,28.76,82.76,25.42,1.13
2018-07-02T11:00:00,40.7415,-73.95491001,333.53,48.61,26.02,85.53,23.91,1.07
2018-07-02T12:00:00,40.7415,-73.95491001,328.08,61.32,25.89,93.64,26.66,1.11
2018-07-02T13:00:00,40.7415,-73.95491001,423.98,60.13,19.31,70.45,27.42,1.33
2018-07-02T14:00:00,40.7415,-73.95491001,512.39,70.9,21.33,66.02,30.05,1.8
2018-07-02T15:00:00,40.7415,-73.95491001,515.68,61.33,39.64,70.1,33.32,1.83
2018-07-02T16:00:00,40.7415,-73.95491001,511.04,54.97,56.82,70.2,34.97,1.87
2018-07-02T17:00:00,40.7415,-73.95491001,478.1,53.73,73.49,70.67,27.8,1.44
2018-07-02T18:00:00,40.7415,-73.95491001,417.09,49.92,85.52,57.39,29.99,1.28
2018-07-02T19:00:00,40.7415,-73.95491001,359.42,48.67,88.54,58.48,25.92,1.3
2018-07-02T20:00:00,40.7415,-73.95491001,329.39,42.52,78.3,51.19,27.66,1.33
2018-07-02T21:00:00,40.7415,-73.95491001,377.1,52.36,80.95,50.21,29.92,1.35
2018-07-02T22:00:00,40.7415,-73.95491001,414.53,35.84,77.71,58.33,27.38,1.24
2018-07-02T23:00:00,40.7415,-73.95491001,378.38,45.14,61.84,58.43,27.2,1.38
2018-07-03T00:00:00,40.7415,-73.95491001,337.72,47.1,53.33,59.54,30.11,1.35
2018-07-03T00:00:00,40.7415,-73.95491001,337.72,47.1,53.33,59.54,30.11,1.35
2018-07-03T01:00:00,40.7415,-73.95491001,282.07,37.41,49.53,55.48,25.8,1.29
2018-07-03T02:00:00,40.7415,-73.95491001,299.58,36.4,35.88,51.95,27.6,1.29
2018-07-03T03:00:00,40.7415,-73.95491001,323.28,43.48,28.7,69.64,29.09,1.3
2018-07-03T04:00:00,40.7415,-73.95491001,330.16,43.06,28.76,54.64,27.07,1.3
2018-07-03T05:00:00,40.7415,-73.95491001,357.54,47.39,28.4,59.88,29.25,1.3
2018-07-03T06:00:00,40.7415,-73.95491001,407.43,32.76,22.05,55.14,30.04,1.31
2018-07-03T07:00:00,40.7415,-73.95491001,372.76,43.67,16.52,59.17,31.75,1.31
2018-07-03T08:00:00,40.7415,-73.95491001,316.72,49.17,20.23,74.65,34.85,1.27
2018-07-03T09:00:00,40.7415,-73.95491001,324.15,36.95,13.05,60.72,25.42,1.32
2018-07-03T10:00:00,40.7415,-73.95491001,310.17,46.14,15.54,63.73,24.12,1.17
2018-07-03T11:00:00,40.7415,-73.95491001,345.83,40.23,18.93,64.03,27.55,1.27
2018-07-03T12:00:00,40.7415,-73.95491001,234.53,58.59,14.7,70.24,30.71,0.93
2018-07-03T13:00:00,40.7415,-73.95491001,377.84,55.95,14.35,64.22,33.77,1.26
2018-07-03T14:00:00,40.7415,-73.95491001,400.51,46.78,23.15,66.99,29.75,1.25
2018-07-03T15:00:00,40.7415,-73.95491001,377.37,40.64,28.5,73.57,34.04,1.27
2018-07-03T16:00:00,40.7415,-73.95491001,378.73,50.61,32.78,69.24,34.17,1.32
2018-07-03T17:00:00,40.7415,-73.95491001,408.15,59.25,44.2,65.86,34.72,1.32
2018-07-03T18:00:00,40.7415,-73.95491001,407.24,54.41,60.59,59.94,29.06,1.32
2018-07-03T19:00:00,40.7415,-73.95491001,446.37,51.16,68.11,54.72,31.79,1.38
2018-07-03T20:00:00,40.7415,-73.95491001,453.46,54.04,65.39,55.02,25.08,0.98
2018-07-03T21:00:00,40.7415,-73.95491001,507.96,55.01,52.49,59.73,25.74,1.17
2018-07-03T22:00:00,40.7415,-73.95491001,471.14,46.14,39.28,65.25,23.28,1.23
2018-07-03T23:00:00,40.7415,-73.95491001,287.39,48.64,39.81,62.72,23.18,0.98
2018-07-04T00:00:00,40.7415,-73.95491001,379.93,52.79,42.3,80.54,20.63,0.8
2018-07-04T00:00:00,40.7415,-73.95491001,379.93,52.79,42.3,80.54,20.63,0.8
2018-07-04T01:00:00,40.7415,-73.95491001,514.37,50.09,22.79,84.69,20.48,0.68
2018-07-04T02:00:00,40.7415,-73.95491001,374.13,52.03,25.38,93.19,21.02,0.68
2018-07-04T03:00:00,40.7415,-73.95491001,363.85,53.44,26.41,83.76,20.67,0.69
2018-07-04T04:00:00,40.7415,-73.95491001,388.87,58.46,20.14,89.93,20.93,0.68
2018-07-04T05:00:00,40.7415,-73.95491001,394.42,52.07,17.27,97.91,20.51,0.69
2018-07-04T06:00:00,40.7415,-73.95491001,411.58,44.5,23.21,76.85,19.03,0.67
2018-07-04T07:00:00,40.7415,-73.95491001,372.11,43.62,25.88,80.32,20.26,0.69
2018-07-04T08:00:00,40.7415,-73.95491001,342.78,22.12,23.65,77.2,17.83,0.7
2018-07-04T09:00:00,40.7415,-73.95491001,402.67,30.38,24.12,63.02,23.11,0.68
2018-07-04T10:00:00,40.7415,-73.95491001,417.5,36.25,21.55,65.69,15.34,0.64
2018-07-04T11:00:00,40.7415,-73.95491001,411.09,42.2,21.89,63.81,21.74,0.67
2018-07-04T12:00:00,40.7415,-73.95491001,378.04,59.87,15.42,74.64,26.51,0.73
