datetime,lat,long,co,no2,o3,pm10,pm25,so2
2018-07-06T03:00:00,40.846951,-73.933641,167.7,41.39,18.23,43.47,16.37,0.57
2018-07-06T04:00:00,40.846951,-73.933641,104.65,37.36,8.84,33.99,12.79,0.7
2018-07-06T05:00:00,40.846951,-73.933641,125.32,28.66,19.06,29.11,13.93,0.56
2018-07-06T06:00:00,40.846951,-73.933641,119.16,38.86,20.18,52.61,16.67,0.58
2018-07-06T07:00:00,40.846951,-73.933641,131.42,15.49,20.17,28.68,17.62,0.56
2018-07-06T08:00:00,40.846951,-73.933641,124.18,21.2,18.15,22.62,13.47,0.57
2018-07-06T09:00:00,40.846951,-73.933641,129.05,21.03,16.1,23.53,10.78,0.57
2018-07-06T10:00:00,40.846951,-73.933641,151.99,19.4,18.86,23.43,9.98,0.49
2018-07-06T11:00:00,40.846951,-73.933641,152.81,26.16,19.22,26.07,17.36,0.54
2018-07-06T12:00:00,40.846951,-73.933641,173.82,27.13,20.69,24.25,18.1,0.54
2018-07-06T13:00:00,40.846951,-73.933641,103.8,44.76,18.54,56.29,19.76,0.63
2018-07-06T14:00:00,40.846951,-73.933641,131.6,45.98,22.83,53.38,20.93,0.63
2018-07-06T15:00:00,40.846951,-73.933641,190.71,48.19,28.67,51.64,20.16,0.62
2018-07-06T16:00:00,40.846951,-73.933641,237.9,40.58,27.96,56.19,17.44,0.57
2018-07-06T17:00:00,40.846951,-73.933641,201.89,50.7,23.65,42.05,17.52,0.99
2018-07-06T18:00:00,40.846951,-73.933641,265.21,39.87,26.78,45.96,18.77,1.03
2018-07-06T19:00:00,40.846951,-73.933641,310.25,44.27,27.82,46.72,20.09,0.72
2018-07-06T20:00:00,40.846951,-73.933641,238.21,44.73,30.83,52.19,22.1,0.67
2018-07-06T21:00:00,40.846951,-73.933641,233.06,47.0,36.99,52.62,20.38,0.65
2018-07-06T22:00:00,40.846951,-73.933641,294.27,39.69,42.91,53.92,16.01,0.57
2018-07-06T23:00:00,40.846951,-73.933641,158.0,42.1,38.58,64.01,17.39,0.63
2018-07-07T00:00:00,40.846951,-73.933641,153.89,41.52,36.41,44.41,20.07,0.59
2018-07-07T00:00:00,40.846951,-73.933641,153.89,41.52,36.41,44.41,20.07,0.59
2018-07-07T01:00:00,40.846951,-73.933641,148.94,46.71,35.27,48.05,18.12,0.51
2018-07-07T02:00:00,40.846951,-73.933641,148.51,44.46,34.36,40.47,16.93,0.15
2018-07-07T03:00:00,40.846951,-73.933641,151.89,45.96,31.45,34.34,13.33,0.03
2018-07-07T04:00:00,40.846951,-73.933641,90.51,38.44,31.88,27.67,11.29,0.01
2018-07-07T05:00:00,40.846951,-73.933641,89.13,38.96,31.61,53.93,14.6,0.01
2018-07-07T06:00:00,40.846951,-73.933641,89.53,44.47,30.82,37.18,12.35,0.01
2018-07-07T07:00:00,40.846951,-73.933641,94.62,27.56,31.35,23.71,10.07,0.01
2018-07-07T08:00:00,40.846951,-73.933641,104.38,16.67,30.52,18.46,12.04,0.01
2018-07-07T09:00:00,40.846951,-73.933641,101.84,17.34,29.68,20.34,9.08,0.01
2018-07-07T10:00:00,40.846951,-73.933641,126.21,14.2,32.17,19.26,6.62,0.01
2018-07-07T11:00:00,40.846951,-73.933641,143.16,36.49,29.68,29.89,12.7,0.01
2018-07-07T12:00:00,40.846951,-73.933641,135.15,23.33,33.01,24.13,9.15,0.01
2018-07-07T13:00:00,40.846951,-73.933641,100.15,30.24,34.66,24.44,9.86,0.01
2018-07-07T14:00:00,40.846951,-73.933641,135.04,39.01,36.35,38.01,15.03,0.02
2018-07-07T15:00:00,40.846951,-73.933641,127.09,43.76,41.21,48.45,13.93,0.01
2018-07-07T16:00:00,40.846951,-73.933641,130.14,42.26,45.91,39.44,16.22,0.01
2018-07-07T17:00:00,40.846951,-73.933641,174.23,31.75,41.74,42.27,14.56,0.01
2018-07-07T18:00:00,40.846951,-73.933641,179.48,38.4,50.7,40.58,14.26,0.01
2018-07-07T19:00:00,40.846951,-73.933641,192.89,37.1,54.25,41.16,15.02,0.01
2018-07-07T20:00:00,40.846951,-73.933641,144.85,40.93,49.83,54.53,13.92,0.01
2018-07-07T21:00:00,40.846951,-73.933641,214.51,36.08,54.36,47.42,11.77,0.02
2018-07-07T22:00:00,40.846951,-73.933641,158.0,43.51,49.92,57.52,17.26,0.07
2018-07-07T23:00:00,40.846951,-73.933641,226.85,31.8,49.77,54.48,20.76,0.02
2018-07-08T00:00:00,40.846951,-73.933641,178.61,44.24,40.55,55.29,21.6,0.06
2018-07-08T00:00:00,40.846951,-73.933641,178.61,44.24,40.55,55.29,21.6,0.06
2018-07-08T01:00:00,40.846951,-73.933641,130.73,43.96,36.06,57.99,19.13,0.02
2018-07-08T02:00:00,40.846951,-73.933641,138.88,45.36,31.79,57.12,15.88,0.01
2018-07-08T03:00:00,40.846951,-73.933641,155.11,48.98,28.99,53.27,15.81,0.03
2018-07-08T04:00:00,40.846951,-73.933641,211.77,52.11,27.2,56.19,19.01,0.02
2018-07-08T05:00:00,40.846951,-73.933641,214.12,47.18,24.95,52.68,16.35,0.03
2018-07-08T06:00:00,40.846951,-73.933641,221.67,50.65,22.23,61.96,17.96,0.04
2018-07-08T07:00:00,40.846951,-73.933641,230.26,46.66,19.2,65.29,16.33,0.04
2018-07-08T08:00:00,40.846951,-73.933641,232.7,37.38,18.14,52.87,15.44,0.05
2018-07-08T09:00:00,40.846951,-73.933641,231.06,39.92,18.35,54.51,17.68,0.04
2018-07-08T10:00:00,40.846951,-73.933641,224.24,32.38,23.77,56.7,14.22,0.03
2018-07-08T12:00:00,40.846951,-73.933641,224.81,23.99,22.75,51.68,13.05,0.05
2018-07-08T13:00:00,40.846951,-73.933641,298.3,40.93,28.92,35.23,16.47,0.04
2018-07-08T14:00:00,40.846951,-73.933641,298.87,35.34,38.36,36.66,19.87,0.02
2018-07-08T15:00:00,40.846951,-73.933641,207.84,40.27,42.03,52.3,19.54,0.04
2018-07-08T16:00:00,40.846951,-73.933641,196.98,40.22,44.67,45.1,18.32,0.03
2018-07-08T17:00:00,40.846951,-73.933641,191.15,39.88,48.46,53.22,17.11,0.03
2018-07-08T18:00:00,40.846951,-73.933641,192.14,41.33,53.34,54.87,18.11,0.04
2018-07-08T19:00:00,40.846951,-73.933641,134.48,36.04,50.77,52.06,16.09,0.02
2018-07-08T20:00:00,40.846951,-73.933641,131.26,38.6,47.42,48.99,16.77,0.02
2018-07-08T21:00:00,40.846951,-73.933641,148.7,40.69,54.34,50.49,14.65,0.07
2018-07-08T22:00:00,40.846951,-73.933641,216.65,33.83,59.43,49.85,16.55,0.02
2018-07-08T23:00:00,40.846951,-73.933641,282.32,36.74,62.49,66.39,17.06,0.03
2018-07-09T00:00:00,40.846951,-73.933641,208.5,49.07,50.84,60.7,19.33,0.07
2018-07-09T00:00:00,40.846951,-73.933641,208.5,49.07,50.84,60.7,19.33,0.07
2018-07-09T01:00:00,40.846951,-73.933641,171.12,46.84,43.66,56.6,17.33,0.03
2018-07-09T02:00:00,40.846951,-73.933641,169.7,45.12,43.14,51.43,18.42,0.04
2018-07-09T03:00:00,40.846951,-73.933641,176.52,49.89,30.42,65.89,17.81,0.04
2018-07-09T04:00:00,40.846951,-73.933641,198.77,48.06,24.04,59.41,18.08,0.03
2018-07-09T05:00:00,40.846951,-73.933641,187.76,54.45,23.73,48.22,17.26,0.05
2018-07-09T06:00:00,40.846951,-73.933641,267.2,46.06,23.21,45.26,17.47,0.02
2018-07-09T07:00:00,40.846951,-73.933641,189.94,31.82,20.96,37.72,17.43,0.05
2018-07-09T08:00:00,40.846951,-73.933641,172.73,34.54,24.13,46.39,17.61,0.02
2018-07-09T09:00:00,40.846951,-73.933641,148.58,35.59,19.74,41.13,14.02,0.06
2018-07-09T10:00:00,40.846951,-73.933641,186.71,40.64,18.31,51.91,15.72,0.02
2018-07-09T11:00:00,40.846951,-73.933641,177.09,32.85,20.39,44.74,15.46,0.02
2018-07-09T12:00:00,40.846951,-73.933641,220.48,55.13,19.95,66.21,17.66,0.71
2018-07-09T13:00:00,40.846951,-73.933641,201.78,59.18,16.45,58.29,19.81,0.62
2018-07-09T14:00:00,40.846951,-73.933641,301.27,56.87,24.56,56.9,20.22,0.63
2018-07-09T15:00:00,40.846951,-73.933641,306.72,46.16,37.73,50.3,19.34,0.53
2018-07-09T16:00:00,40.846951,-73.933641,244.88,50.6,42.68,38.15,21.68,0.6
2018-07-09T17:00:00,40.846951,-73.933641,190.49,46.65,52.23,48.79,22.16,0.62
2018-07-09T18:00:00,40.846951,-73.933641,245.95,35.41,66.55,39.18,19.6,0.52
2018-07-09T19:00:00,40.846951,-73.933641,250.21,38.49,71.75,45.98,17.34,0.5
2018-07-09T20:00:00,40.846951,-73.933641,254.24,37.6,75.54,48.7,17.83,0.5
2018-07-09T21:00:00,40.846951,-73.933641,180.98,45.96,85.99,46.44,20.68,0.63
2018-07-09T22:00:00,40.846951,-73.933641,279.36,37.5,75.13,49.73,21.61,0.58
2018-07-09T23:00:00,40.846951,-73.933641,197.6,46.17,61.4,63.86,23.4,0.68
2018-07-10T00:00:00,40.846951,-73.933641,227.03,48.8,52.9,79.83,21.81,0.65
2018-07-05T00:00:00,40.745616,-73.97305,327.2,45.17,24.96,58.83,20.65,0.77
2018-07-05T01:00:00,40.745616,-73.97305,218.26,45.7,19.33,72.35,17.86,0.7
2018-07-05T02:00:00,40.745616,-73.97305,213.46,44.13,15.25,74.02,16.6,0.7
2018-07-05T03:00:00,40.745616,-73.97305,232.27,44.9,16.69,73.49,18.73,0.69
2018-07-05T04:00:00,40.745616,-73.97305,291.49,42.11,14.19,92.42,23.8,0.7
2018-07-05T05:00:00,40.745616,-73.97305,350.83,43.07,12.12,71.41,23.29,0.71
2018-07-05T06:00:00,40.745616,-73.97305,369.81,37.14,12.24,68.97,23.19,0.69
2018-07-05T07:00:00,40.745616,-73.97305,295.6,46.86,12.08,76.24,19.82,0.71
2018-07-05T08:00:00,40.745616,-73.97305,236.11,42.15,11.62,89.94,18.07,0.71
2018-07-05T09:00:00,40.745616,-73.97305,239.68,32.24,13.32,63.83,14.32,0.69
2018-07-05T10:00:00,40.745616,-73.97305,232.92,33.63,13.39,53.75,15.09,0.62
2018-07-05T12:00:00,40.745616,-73.97305,207.55,38.61,14.27,47.43,15.48,0.68
2018-07-05T13:00:00,40.745616,-73.97305,275.87,39.14,15.16,55.71,18.02,0.78
2018-07-05T14:00:00,40.745616,-73.97305,304.9,39.71,22.59,49.35,19.56,0.71
2018-07-05T15:00:00,40.745616,-73.97305,278.61,39.57,22.53,43.81,15.89,0.76
2018-07-05T16:00:00,40.745616,-73.97305,291.92,34.81,29.99,48.47,18.26,0.68
2018-07-05T18:00:00,40.745616,-73.97305,271.04,44.24,38.11,70.06,19.84,0.7
2018-07-05T19:00:00,40.745616,-73.97305,277.59,50.65,44.85,40.04,19.29,0.68
2018-07-05T20:00:00,40.745616,-73.97305,296.38,32.92,50.57,34.58,17.97,0.62
2018-07-05T21:00:00,40.745616,-73.97305,290.7,44.59,42.63,36.87,16.61,0.78
2018-07-05T22:00:00,40.745616,-73.97305,250.58,45.14,32.37,40.22,18.79,0.81
2018-07-05T23:00:00,40.745616,-73.97305,308.45,31.78,35.97,37.88,18.43,0.69
2018-07-06T00:00:00,40.745616,-73.97305,263.05,39.53,29.03,52.25,20.04,0.75
2018-07-06T00:00:00,40.745616,-73.97305,263.05,39.53,29.03,52.25,20.04,0.75
2018-07-06T01:00:00,40.745616,-73.97305,250.56,37.85,23.13,37.58,16.18,0.69
2018-07-06T02:00:00,40.745616,-73.97305,249.18,29.68,22.65,36.34,16.08,0.68
2018-07-06T03:00:00,40.745616,-73.97305,258.02,36.68,19.17,48.99,13.17,0.68
2018-07-06T04:00:00,40.745616,-73.97305,233.76,36.92,10.65,43.8,16.17,0.85
2018-07-06T05:00:00,40.745616,-73.97305,197.29,34.52,19.77,54.86,13.26,0.67
2018-07-06T06:00:00,40.745616,-73.97305,194.29,36.15,20.18,40.42,13.91,0.68
2018-07-06T07:00:00,40.745616,-73.97305,208.71,32.64,20.03,42.33,13.29,0.66
2018-07-06T08:00:00,40.745616,-73.97305,205.67,36.53,18.65,34.25,11.42,0.68
2018-07-06T09:00:00,40.745616,-73.97305,162.63,37.15,16.48,34.54,14.92,0.68
2018-07-06T10:00:00,40.745616,-73.97305,160.11,35.37,19.59,34.63,16.56,0.59
2018-07-06T11:00:00,40.745616,-73.97305,257.61,29.87,20.05,33.18,14.49,0.65
2018-07-06T12:00:00,40.745616,-73.97305,126.19,28.81,19.02,31.66,11.56,0.65
2018-07-06T13:00:00,40.745616,-73.97305,201.67,42.53,18.61,45.62,18.55,0.75
2018-07-06T14:00:00,40.745616,-73.97305,248.89,45.62,24.68,50.08,12.64,0.75
2018-07-06T15:00:00,40.745616,-73.97305,253.57,46.41,29.5,48.95,13.04,0.75
2018-07-06T16:00:00,40.745616,-73.97305,243.15,36.34,29.52,55.48,16.2,0.69
2018-07-06T17:00:00,40.745616,-73.97305,234.49,44.25,24.93,56.25,14.76,1.19
2018-07-06T18:00:00,40.745616,-73.97305,263.33,36.3,27.4,51.64,15.66,1.24
2018-07-06T19:00:00,40.745616,-73.97305,331.76,33.8,26.24,44.02,19.97,0.86
2018-07-06T20:00:00,40.745616,-73.97305,306.88,28.05,29.74,49.7,17.51,0.81
2018-07-06T21:00:00,40.745616,-73.97305,261.42,39.18,36.26,41.88,19.41,0.78
2018-07-06T22:00:00,40.745616,-73.97305,216.74,31.24,42.7,53.96,18.05,0.68
2018-07-06T23:00:00,40.745616,-73.97305,158.99,36.83,39.42,47.37,16.15,0.76
2018-07-07T00:00:00,40.745616,-73.97305,100.87,27.2,36.95,36.2,17.54,0.7
2018-07-07T00:00:00,40.745616,-73.97305,100.87,27.2,36.95,36.2,17.54,0.7
2018-07-07T01:00:00,40.745616,-73.97305,101.54,29.06,35.28,34.96,13.84,0.62
2018-07-07T02:00:00,40.745616,-73.97305,104.08,17.41,33.92,27.69,14.55,0.18
2018-07-07T03:00:00,40.745616,-73.97305,108.02,34.25,31.21,29.64,14.81,0.04
2018-07-07T04:00:00,40.745616,-73.97305,89.4,31.92,31.78,35.74,12.5,0.01
2018-07-07T05:00:00,40.745616,-73.97305,88.14,32.18,31.37,49.24,12.32,0.01
2018-07-07T06:00:00,40.745616,-73.97305,85.14,35.42,31.1,42.86,10.04,0.01
2018-07-07T07:00:00,40.745616,-73.97305,37.6,32.66,31.36,48.51,11.56,0.01
2018-07-07T08:00:00,40.745616,-73.97305,48.01,24.99,30.79,20.75,9.54,0.01
2018-07-07T09:00:00,40.745616,-73.97305,69.36,22.88,30.04,21.37,9.71,0.01
2018-07-07T10:00:00,40.745616,-73.97305,111.07,13.19,32.62,19.43,10.58,0.01
2018-07-07T11:00:00,40.745616,-73.97305,91.85,30.18,30.76,32.09,11.75,0.01
2018-07-07T12:00:00,40.745616,-73.97305,113.37,22.37,31.58,27.29,10.44,0.01
2018-07-07T13:00:00,40.745616,-73.97305,98.27,31.41,35.19,24.64,13.4,0.01
2018-07-07T14:00:00,40.745616,-73.97305,119.32,37.02,36.42,24.1,15.96,0.02
2018-07-07T15:00:00,40.745616,-73.97305,123.14,35.0,40.98,27.69,13.84,0.01
2018-07-07T16:00:00,40.745616,-73.97305,131.38,40.11,45.66,38.95,17.47,0.01
2018-07-07T17:00:00,40.745616,-73.97305,154.89,28.23,42.73,37.52,16.27,0.01
2018-07-07T18:00:00,40.745616,-73.97305,168.73,35.82,50.55,42.84,15.75,0.01
2018-07-07T19:00:00,40.745616,-73.97305,192.97,29.99,54.07,38.06,19.57,0.01
2018-07-07T20:00:00,40.745616,-73.97305,185.21,34.82,50.66,25.43,12.59,0.01
2018-07-07T21:00:00,40.745616,-73.97305,266.07,33.58,54.61,31.64,12.1,0.01
2018-07-07T22:00:00,40.745616,-73.97305,254.34,39.26,48.51,30.33,16.42,0.08
2018-07-07T23:00:00,40.745616,-73.97305,262.49,39.42,49.1,30.59,21.57,0.01
2018-07-08T00:00:00,40.745616,-73.97305,210.58,37.13,40.72,35.98,13.25,0.06
2018-07-08T00:00:00,40.745616,-73.97305,210.58,37.13,40.72,35.98,13.25,0.06
2018-07-08T01:00:00,40.745616,-73.97305,189.59,40.71,35.89,39.91,12.99,0.01
2018-07-08T02:00:00,40.745616,-73.97305,200.57,28.26,32.84,41.41,14.71,0.01
2018-07-08T03:00:00,40.745616,-73.97305,264.3,50.55,29.88,44.51,13.14,0.02
2018-07-08T04:00:00,40.745616,-73.97305,232.31,46.93,28.05,46.1,15.82,0.02
2018-07-08T05:00:00,40.745616,-73.97305,280.24,46.4,25.98,56.2,15.8,0.03
2018-07-08T06:00:00,40.745616,-73.97305,293.79,45.51,24.55,66.0,13.38,0.04
2018-07-08T07:00:00,40.745616,-73.97305,246.75,37.86,21.5,67.96,15.12,0.04
2018-07-08T08:00:00,40.745616,-73.97305,252.41,40.37,19.8,52.55,13.04,0.05
2018-07-08T09:00:00,40.745616,-73.97305,297.91,47.64,18.82,70.89,17.47,0.04
2018-07-08T10:00:00,40.745616,-73.97305,294.4,43.47,21.85,76.18,16.45,0.03
2018-07-08T12:00:00,40.745616,-73.97305,213.46,41.36,19.78,55.75,13.41,0.05
2018-07-08T13:00:00,40.745616,-73.97305,252.34,38.4,28.44,44.93,15.06,0.04
2018-07-08T14:00:00,40.745616,-73.97305,247.06,25.54,36.58,37.8,15.55,0.01
2018-07-08T15:00:00,40.745616,-73.97305,230.55,24.01,41.11,30.76,11.9,0.05
2018-07-08T16:00:00,40.745616,-73.97305,232.97,29.36,45.54,32.68,14.24,0.03
2018-07-08T17:00:00,40.745616,-73.97305,234.51,34.17,50.06,31.52,14.33,0.02
2018-07-08T18:00:00,40.745616,-73.97305,242.31,38.4,53.79,35.52,18.19,0.03
2018-07-08T19:00:00,40.745616,-73.97305,227.11,34.57,54.01,33.78,15.22,0.01
2018-07-08T20:00:00,40.745616,-73.97305,231.01,37.25,51.04,45.63,15.17,0.01
2018-07-08T21:00:00,40.745616,-73.97305,295.55,36.8,56.63,44.33,18.65,0.07
2018-07-08T22:00:00,40.745616,-73.97305,265.41,34.19,60.55,44.49,18.29,0.01
2018-07-08T23:00:00,40.745616,-73.97305,278.67,34.87,60.63,55.0,19.29,0.02
2018-07-09T00:00:00,40.745616,-73.97305,209.82,42.14,49.19,40.41,15.78,0.08
2018-07-09T00:00:00,40.745616,-73.97305,209.82,42.14,49.19,40.41,15.78,0.08
2018-07-09T01:00:00,40.745616,-73.97305,200.07,40.44,42.2,48.22,16.94,0.03
2018-07-09T02:00:00,40.745616,-73.97305,197.38,46.44,40.95,35.7,15.16,0.04
2018-07-09T03:00:00,40.745616,-73.97305,205.91,41.82,31.25,58.73,18.74,0.04
2018-07-09T04:00:00,40.745616,-73.97305,220.62,50.75,25.53,55.86,15.96,0.03
2018-07-09T05:00:00,40.745616,-73.97305,220.73,50.48,25.35,45.49,15.94,0.06
2018-07-09T06:00:00,40.745616,-73.97305,239.98,45.7,25.87,55.6,16.51,0.02
2018-07-09T07:00:00,40.745616,-73.97305,215.96,55.66,24.33,55.99,13.54,0.06
2018-07-09T08:00:00,40.745616,-73.97305,217.63,40.98,24.77,48.77,14.6,0.02
2018-07-09T09:00:00,40.745616,-73.97305,217.48,39.32,20.73,47.81,16.35,0.07
2018-07-09T10:00:00,40.745616,-73.97305,237.07,36.42,19.52,49.49,14.34,0.01
2018-07-09T11:00:00,40.745616,-73.97305,262.68,44.96,20.96,49.6,12.89,0.01
2018-07-09T12:00:00,40.745616,-73.97305,279.7,43.53,20.36,60.15,13.71,0.85
2018-07-09T13:00:00,40.745616,-73.97305,284.72,45.94,14.87,52.08,15.47,0.74
2018-07-09T14:00:00,40.745616,-73.97305,318.82,46.91,23.63,40.7,16.59,0.74
2018-07-09T15:00:00,40.745616,-73.97305,315.24,37.04,37.14,58.4,23.07,0.64
2018-07-09T16:00:00,40.745616,-73.97305,304.66,44.11,42.35,49.25,19.7,0.7
2018-07-09T17:00:00,40.745616,-73.97305,288.81,48.86,51.69,35.31,22.28,0.73
2018-07-09T18:00:00,40.745616,-73.97305,290.25,32.65,66.43,40.53,22.22,0.6
2018-07-09T19:00:00,40.745616,-73.97305,300.97,42.75,71.24,43.6,22.1,0.58
2018-07-09T20:00:00,40.745616,-73.97305,297.96,32.14,75.55,33.36,20.64,0.58
2018-07-09T21:00:00,40.745616,-73.97305,236.63,43.9,78.76,41.21,22.08,0.74
2018-07-09T22:00:00,40.745616,-73.97305,322.54,30.29,72.39,40.05,19.86,0.67
2018-07-09T23:00:00,40.745616,-73.97305,305.27,47.85,60.49,50.32,18.46,0.8
2018-07-10T00:00:00,40.745616,-73.97305,272.36,49.63,51.99,43.8,20.14,0.77
2018-07-05T00:00:00,40.7415,-73.95491001,321.45,53.62,24.84,52.03,19.07,0.75
2018-07-05T01:00:00,40.7415,-73.95491001,221.8,44.82,19.07,97.49,17.86,0.68
2018-07-05T02:00:00,40.7415,-73.95491001,214.39,49.47,15.5,70.03,19.39,0.68
2018-07-05T03:00:00,40.7415,-73.95491001,232.23,39.64,16.94,65.08,17.97,0.67
2018-07-05T04:00:00,40.7415,-73.95491001,287.56,32.2,14.4,79.43,26.03,0.68
2018-07-05T05:00:00,40.7415,-73.95491001,342.39,39.24,12.23,87.26,23.92,0.69
2018-07-05T06:00:00,40.7415,-73.95491001,366.37,29.96,12.43,93.99,27.59,0.67
2018-07-05T07:00:00,40.7415,-73.95491001,292.57,34.4,12.04,60.48,20.54,0.69
2018-07-05T08:00:00,40.7415,-73.95491001,235.97,17.79,11.84,54.47,16.28,0.69
2018-07-05T09:00:00,40.7415,-73.95491001,236.89,19.51,13.48,54.92,13.26,0.67
2018-07-05T10:00:00,40.7415,-73.95491001,231.52,45.55,13.46,71.11,14.73,0.61
2018-07-05T12:00:00,40.7415,-73.95491001,210.11,27.96,14.36,45.41,16.32,0.66
2018-07-05T13:00:00,40.7415,-73.95491001,264.51,34.66,15.45,43.9,17.62,0.76
2018-07-05T14:00:00,40.7415,-73.95491001,299.02,40.98,22.87,59.76,21.98,0.69
2018-07-05T15:00:00,40.7415,-73.95491001,270.83,45.63,22.68,53.69,14.67,0.74
2018-07-05T16:00:00,40.7415,-73.95491001,286.25,40.8,30.11,49.84,19.2,0.66
2018-07-05T18:00:00,40.7415,-73.95491001,261.71,41.39,38.02,40.88,15.86,0.68
2018-07-05T19:00:00,40.7415,-73.95491001,266.63,49.54,44.79,40.23,16.82,0.66
2018-07-05T20:00:00,40.7415,-73.95491001,289.16,33.71,50.48,39.65,19.96,0.6
2018-07-05T21:00:00,40.7415,-73.95491001,279.51,45.76,42.23,34.92,18.68,0.76
2018-07-05T22:00:00,40.7415,-73.95491001,243.36,44.89,32.05,41.0,19.79,0.78
2018-07-05T23:00:00,40.7415,-73.95491001,302.28,40.07,35.78,41.03,18.13,0.67
2018-07-06T00:00:00,40.7415,-73.95491001,255.44,42.5,28.7,40.21,16.15,0.72
2018-07-06T00:00:00,40.7415,-73.95491001,255.44,42.5,28.7,40.21,16.15,0.72
2018-07-06T01:00:00,40.7415,-73.95491001,245.03,42.14,22.85,49.84,18.63,0.67
2018-07-06T02:00:00,40.7415,-73.95491001,243.27,43.65,22.48,38.62,15.71,0.66
2018-07-06T03:00:00,40.7415,-73.95491001,251.12,44.96,19.06,51.33,16.97,0.66
2018-07-06T04:00:00,40.7415,-73.95491001,224.48,36.33,10.34,54.9,13.75,0.82
2018-07-06T05:00:00,40.7415,-73.95491001,192.52,26.04,19.42,34.21,15.21,0.65
2018-07-06T06:00:00,40.7415,-73.95491001,189.29,17.16,19.84,25.0,15.9,0.66
2018-07-06T07:00:00,40.7415,-73.95491001,202.86,14.35,19.78,26.83,12.15,0.64
2018-07-06T08:00:00,40.7415,-73.95491001,199.48,18.22,18.58,26.55,9.84,0.66
2018-07-06T09:00:00,40.7415,-73.95491001,160.57,23.84,16.48,24.94,11.47,0.66
2018-07-06T10:00:00,40.7415,-73.95491001,160.33,22.02,19.59,25.04,12.83,0.57
2018-07-06T11:00:00,40.7415,-73.95491001,249.5,35.37,19.97,31.66,15.02,0.63
2018-07-06T12:00:00,40.7415,-73.95491001,130.96,34.53,19.45,30.16,11.96,0.63
2018-07-06T13:00:00,40.7415,-73.95491001,195.7,39.98,18.56,54.69,16.7,0.73
2018-07-06T14:00:00,40.7415,-73.95491001,240.59,45.5,24.32,43.17,18.02,0.73
2018-07-06T15:00:00,40.7415,-73.95491001,249.25,46.3,29.75,42.05,17.84,0.73
2018-07-06T16:00:00,40.7415,-73.95491001,243.69,42.35,30.33,43.7,18.01,0.67
2018-07-06T17:00:00,40.7415,-73.95491001,232.3,46.81,25.59,42.51,13.8,1.15
2018-07-06T18:00:00,40.7415,-73.95491001,263.79,36.7,28.12,49.11,15.29,1.2
2018-07-06T19:00:00,40.7415,-73.95491001,330.52,36.73,26.09,48.62,22.01,0.84
2018-07-06T20:00:00,40.7415,-73.95491001,302.8,45.04,29.31,43.39,17.65,0.78
2018-07-06T21:00:00,40.7415,-73.95491001,260.95,45.5,35.89,43.6,18.05,0.75
