datetime,lat,long,co,no2,o3,pm10,pm25,so2
2018-07-12T00:00:00,40.745616,-73.97305,270.65,42.85,42.87,62.88,24.48,0.09
2018-07-12T01:00:00,40.745616,-73.97305,275.3,48.73,40.54,55.83,19.47,0.07
2018-07-12T02:00:00,40.745616,-73.97305,268.41,48.27,35.94,63.69,20.75,0.07
2018-07-12T03:00:00,40.745616,-73.97305,284.7,46.77,32.75,63.61,18.39,0.06
2018-07-12T04:00:00,40.745616,-73.97305,285.56,51.51,35.53,63.35,21.37,0.06
2018-07-12T05:00:00,40.745616,-73.97305,280.56,43.44,33.6,56.65,20.9,0.06
2018-07-12T06:00:00,40.745616,-73.97305,268.82,41.05,32.27,58.83,19.61,0.06
2018-07-12T07:00:00,40.745616,-73.97305,248.58,43.85,26.72,62.89,14.83,0.05
2018-07-12T08:00:00,40.745616,-73.97305,231.11,50.03,28.4,73.71,20.63,0.04
2018-07-12T09:00:00,40.745616,-73.97305,253.12,35.99,26.31,74.38,17.67,0.06
2018-07-12T10:00:00,40.745616,-73.97305,262.15,49.27,24.32,81.62,18.71,0.04
2018-07-12T11:00:00,40.745616,-73.97305,240.02,43.0,27.82,73.64,17.88,0.01
2018-07-12T12:00:00,40.745616,-73.97305,201.28,50.14,20.83,81.65,16.96,0.05
2018-07-12T13:00:00,40.745616,-73.97305,192.38,39.47,23.44,69.91,19.83,0.05
2018-07-12T14:00:00,40.745616,-73.97305,196.62,43.26,28.13,67.36,20.29,0.09
2018-07-12T15:00:00,40.745616,-73.97305,224.93,36.63,35.76,61.57,20.35,0.03
2018-07-12T16:00:00,40.745616,-73.97305,218.48,45.18,39.46,58.07,19.92,0.07
2018-07-12T17:00:00,40.745616,-73.97305,228.47,41.24,43.94,65.18,12.61,0.06
2018-07-12T18:00:00,40.745616,-73.97305,279.56,36.84,44.26,51.92,16.32,0.05
2018-07-12T19:00:00,40.745616,-73.97305,266.3,43.54,47.86,65.74,19.37,0.15
2018-07-12T20:00:00,40.745616,-73.97305,287.03,30.21,52.22,50.84,15.09,0.07
2018-07-12T21:00:00,40.745616,-73.97305,319.69,37.06,60.36,55.42,20.19,0.06
2018-07-12T22:00:00,40.745616,-73.97305,320.21,49.86,57.1,89.07,20.35,0.6
2018-07-12T23:00:00,40.745616,-73.97305,318.61,45.64,54.46,88.2,16.83,0.73
2018-07-13T00:00:00,40.745616,-73.97305,320.06,52.3,52.14,78.81,19.27,0.75
2018-07-13T00:00:00,40.745616,-73.97305,320.06,52.3,52.14,78.81,19.27,0.75
2018-07-13T01:00:00,40.745616,-73.97305,303.51,44.44,48.02,51.58,19.41,0.68
2018-07-13T02:00:00,40.745616,-73.97305,257.43,43.98,42.61,47.43,19.63,0.68
2018-07-13T03:00:00,40.745616,-73.97305,267.03,47.37,39.57,63.3,16.96,0.59
2018-07-13T04:00:00,40.745616,-73.97305,270.34,47.23,28.52,63.17,18.69,0.1
2018-07-13T05:00:00,40.745616,-73.97305,294.85,50.43,23.06,66.29,19.32,0.05
2018-07-13T06:00:00,40.745616,-73.97305,286.74,48.73,18.88,67.02,21.56,0.05
2018-07-13T07:00:00,40.745616,-73.97305,291.19,44.34,19.49,60.61,17.36,0.05
2018-07-13T08:00:00,40.745616,-73.97305,300.2,40.09,15.63,59.59,16.13,0.05
2018-07-13T09:00:00,40.745616,-73.97305,285.14,44.77,12.22,66.97,16.58,0.07
2018-07-13T10:00:00,40.745616,-73.97305,279.82,54.49,13.79,87.66,18.05,0.05
2018-07-13T11:00:00,40.745616,-73.97305,284.92,47.14,15.47,73.54,18.42,0.07
2018-07-13T12:00:00,40.745616,-73.97305,292.34,40.12,17.65,71.96,20.19,0.04
2018-07-13T13:00:00,40.745616,-73.97305,359.74,44.66,17.79,66.04,18.96,0.13
2018-07-13T14:00:00,40.745616,-73.97305,307.92,49.35,9.45,79.65,20.08,0.85
2018-07-13T15:00:00,40.745616,-73.97305,283.62,43.55,32.97,73.23,21.57,0.56
2018-07-13T16:00:00,40.745616,-73.97305,284.97,39.22,38.52,86.87,21.73,0.23
2018-07-13T17:00:00,40.745616,-73.97305,344.36,34.64,51.08,83.13,22.4,0.51
2018-07-13T19:00:00,40.745616,-73.97305,353.55,36.22,57.08,69.53,20.45,0.58
2018-07-13T20:00:00,40.745616,-73.97305,333.0,42.96,55.72,69.13,17.21,0.67
2018-07-13T21:00:00,40.745616,-73.97305,309.04,41.39,60.37,70.23,19.62,0.75
2018-07-13T22:00:00,40.745616,-73.97305,323.66,40.31,58.62,78.0,19.78,0.77
2018-07-13T23:00:00,40.745616,-73.97305,309.37,42.76,51.51,52.33,17.87,0.78
2018-07-14T00:00:00,40.745616,-73.97305,266.95,41.37,48.61,47.12,17.54,0.72
2018-07-14T00:00:00,40.745616,-73.97305,266.95,41.37,48.61,47.12,17.54,0.72
2018-07-14T01:00:00,40.745616,-73.97305,241.45,46.87,43.17,47.42,17.97,0.67
2018-07-14T02:00:00,40.745616,-73.97305,292.45,47.15,38.05,62.42,18.42,0.66
2018-07-14T03:00:00,40.745616,-73.97305,254.67,44.89,33.41,44.44,15.21,0.66
2018-07-14T04:00:00,40.745616,-73.97305,253.65,45.83,29.63,44.71,17.56,0.23
2018-07-14T05:00:00,40.745616,-73.97305,267.15,45.01,31.43,58.43,16.61,0.1
2018-07-14T07:00:00,40.745616,-73.97305,229.69,43.93,31.03,50.04,16.5,0.04
2018-07-14T08:00:00,40.745616,-73.97305,218.59,45.2,27.42,75.49,16.06,0.06
2018-07-14T09:00:00,40.745616,-73.97305,246.01,43.63,25.84,58.38,15.09,0.06
2018-07-14T10:00:00,40.745616,-73.97305,243.91,36.49,23.78,44.02,15.87,0.05
2018-07-14T11:00:00,40.745616,-73.97305,297.18,38.98,23.04,52.38,15.29,0.07
2018-07-14T12:00:00,40.745616,-73.97305,212.42,34.69,24.37,62.85,13.85,0.03
2018-07-14T13:00:00,40.745616,-73.97305,230.48,46.02,28.9,61.72,17.03,0.56
2018-07-14T14:00:00,40.745616,-73.97305,230.32,43.94,32.32,60.15,16.64,0.68
2018-07-14T15:00:00,40.745616,-73.97305,281.93,34.52,40.5,63.54,17.25,0.65
2018-07-14T16:00:00,40.745616,-73.97305,274.74,43.15,45.49,79.4,20.96,0.7
2018-07-14T17:00:00,40.745616,-73.97305,228.71,32.35,58.02,59.58,19.25,0.62
2018-07-14T18:00:00,40.745616,-73.97305,274.3,43.42,62.37,63.92,19.82,0.71
2018-07-14T19:00:00,40.745616,-73.97305,235.95,34.55,66.19,67.94,20.38,0.66
2018-07-14T20:00:00,40.745616,-73.97305,284.19,35.43,65.32,60.82,18.71,0.71
2018-07-14T21:00:00,40.745616,-73.97305,307.18,44.78,61.98,61.97,23.32,0.75
2018-07-14T22:00:00,40.745616,-73.97305,313.49,30.75,62.33,70.13,22.45,0.68
2018-07-14T23:00:00,40.745616,-73.97305,311.12,34.04,59.41,65.18,21.34,0.7
2018-07-15T00:00:00,40.745616,-73.97305,236.02,37.58,53.71,65.91,22.05,0.74
2018-07-10T00:00:00,40.7415,-73.95491001,268.22,49.43,51.5,51.02,18.39,0.74
2018-07-10T01:00:00,40.7415,-73.95491001,230.43,49.39,45.87,44.45,17.12,0.67
2018-07-10T02:00:00,40.7415,-73.95491001,242.81,44.69,40.57,48.11,19.52,0.67
2018-07-10T03:00:00,40.7415,-73.95491001,245.43,50.47,37.01,51.79,19.91,0.66
2018-07-10T05:00:00,40.7415,-73.95491001,210.41,29.94,33.92,33.36,16.12,0.1
2018-07-10T06:00:00,40.7415,-73.95491001,197.86,26.26,34.25,38.12,14.46,0.04
2018-07-10T07:00:00,40.7415,-73.95491001,214.45,21.33,32.25,34.79,14.47,0.04
2018-07-10T08:00:00,40.7415,-73.95491001,207.16,37.21,27.38,37.35,15.18,0.07
2018-07-10T09:00:00,40.7415,-73.95491001,208.03,31.6,28.01,42.26,13.75,0.07
2018-07-10T10:00:00,40.7415,-73.95491001,229.03,37.68,31.17,44.56,17.26,0.02
2018-07-10T11:00:00,40.7415,-73.95491001,259.95,45.86,28.48,46.22,16.28,0.08
2018-07-10T12:00:00,40.7415,-73.95491001,211.03,58.88,23.33,61.44,19.0,0.1
2018-07-10T13:00:00,40.7415,-73.95491001,303.56,67.42,24.16,55.01,21.14,0.58
2018-07-10T14:00:00,40.7415,-73.95491001,373.69,49.86,33.46,57.51,23.09,0.62
2018-07-10T15:00:00,40.7415,-73.95491001,313.69,49.79,41.29,56.24,24.44,1.09
2018-07-10T16:00:00,40.7415,-73.95491001,297.21,46.47,54.13,54.44,23.27,0.77
2018-07-10T17:00:00,40.7415,-73.95491001,215.72,51.52,64.98,57.02,22.57,0.76
2018-07-10T18:00:00,40.7415,-73.95491001,254.84,42.89,72.51,43.68,19.82,0.7
2018-07-10T19:00:00,40.7415,-73.95491001,277.13,42.6,75.36,50.46,20.96,0.69
2018-07-10T20:00:00,40.7415,-73.95491001,269.27,41.4,76.3,40.54,19.94,0.71
2018-07-10T21:00:00,40.7415,-73.95491001,271.12,44.88,72.15,56.82,21.21,0.75
2018-07-10T22:00:00,40.7415,-73.95491001,307.08,32.21,78.1,66.27,23.24,0.67
2018-07-10T23:00:00,40.7415,-73.95491001,242.26,45.33,69.86,59.8,19.89,0.8
2018-07-11T00:00:00,40.7415,-73.95491001,197.56,44.11,66.92,63.08,23.81,1.18
2018-07-11T00:00:00,40.7415,-73.95491001,197.56,44.11,66.92,63.08,23.81,1.18
2018-07-11T01:00:00,40.7415,-73.95491001,156.0,37.42,59.41,64.16,18.05,1.23
2018-07-11T02:00:00,40.7415,-73.95491001,138.36,46.08,49.34,78.51,21.57,1.27
2018-07-11T03:00:00,40.7415,-73.95491001,183.36,52.79,43.37,66.88,21.43,1.27
2018-07-11T04:00:00,40.7415,-73.95491001,232.92,40.0,32.83,65.45,23.1,0.85
2018-07-11T05:00:00,40.7415,-73.95491001,169.29,38.42,35.27,69.38,20.01,0.72
2018-07-11T06:00:00,40.7415,-73.95491001,179.66,29.5,35.81,51.6,17.71,0.67
2018-07-11T07:00:00,40.7415,-73.95491001,146.89,36.72,35.94,52.91,17.36,0.67
2018-07-11T08:00:00,40.7415,-73.95491001,159.43,26.76,34.97,46.62,15.04,0.64
2018-07-11T09:00:00,40.7415,-73.95491001,144.48,33.51,32.97,42.74,18.75,0.66
2018-07-11T10:00:00,40.7415,-73.95491001,156.26,37.32,35.14,42.31,19.5,0.54
2018-07-11T11:00:00,40.7415,-73.95491001,161.01,42.24,35.73,54.28,20.61,0.13
2018-07-11T12:00:00,40.7415,-73.95491001,190.67,41.37,30.66,52.06,15.19,0.09
2018-07-11T13:00:00,40.7415,-73.95491001,176.86,43.25,32.04,59.61,19.32,0.04
2018-07-11T14:00:00,40.7415,-73.95491001,174.76,48.0,32.97,58.86,20.01,0.1
2018-07-11T15:00:00,40.7415,-73.95491001,176.39,42.61,39.25,58.22,18.49,0.07
2018-07-11T16:00:00,40.7415,-73.95491001,202.69,38.49,47.83,58.02,19.07,0.01
2018-07-11T17:00:00,40.7415,-73.95491001,188.36,40.96,54.6,59.93,20.89,0.06
2018-07-11T18:00:00,40.7415,-73.95491001,203.89,39.72,59.37,60.98,22.09,0.08
2018-07-11T19:00:00,40.7415,-73.95491001,196.45,41.21,54.71,65.94,19.39,0.1
2018-07-11T20:00:00,40.7415,-73.95491001,249.67,36.46,51.18,61.59,23.1,0.05
